timestamp,src,dest,src_port,dest_port,freq,avg_ttl,avg_sz,std_sz,avg_del,std_del
1549737568,192.168.1.8,34.249.225.142,55393,443,4,64,229,204.38,826788.33,1397472
1549737568,34.249.225.142,192.168.1.8,443,55393,2,235,99,0,2460197,0
1549737571,192.168.1.8,34.249.225.142,55393,443,2,64,229,250.32,20293,0
1549737571,192.168.1.1,192.168.1.254,47646,9002,5,64,86.2,72.08,17005.75,19314.25
1549737571,192.168.1.254,192.168.1.1,9002,47646,5,64,97.6,97.55,16929.25,20122.38
1549737577,192.168.1.13,52.94.219.213,56669,443,34,64,780.12,473.72,32322.94,28288.29
1549737577,52.94.219.213,192.168.1.13,443,56669,33,222,48.42,48.39,32201.34,29509.21
1549737580,52.94.219.213,192.168.1.13,443,56669,52,222,49.88,41.79,61010.67,30678.06
1549737580,192.168.1.5,104.198.46.246,63120,56700,5,64,83.6,62.07,222121.5,172789.34
1549737580,34.249.225.142,192.168.1.8,443,55393,1,235,99,0,0,0
1549737583,192.168.1.13,52.94.219.213,56669,443,47,64,604.91,476.31,67055.24,154992.56
1549737583,192.168.1.5,104.198.46.246,63120,56700,3,64,112.67,67.35,155406,69225.75
1549737583,104.198.46.246,192.168.1.5,56700,63120,2,53,82.5,60.1,352322,0
1549737586,52.94.219.213,192.168.1.13,443,56669,55,222,40.82,6.07,47960.28,16366.33
1549737586,192.168.1.8,34.249.225.142,55393,443,4,64,228.75,204.09,416841.67,682570.99
1549737586,34.249.225.142,192.168.1.8,443,55393,2,235,99,0,1225312,0
1549737589,52.94.219.213,192.168.1.13,443,56669,52,222,732.12,675.12,29461.08,39272.4
1549737589,192.168.1.8,34.249.225.142,55393,443,2,64,228.5,249.61,19986,0
1549737589,34.249.225.142,192.168.1.8,443,55393,1,235,99,0,0,0
1549737592,192.168.1.8,34.249.225.142,55393,443,6,64,228.83,193.71,505528,664020.36
1549737592,34.249.225.142,192.168.1.8,443,55393,3,235,99,0,1253720,30274.07
1549737595,192.168.1.13,52.94.219.213,56669,443,1,64,159,0,0,0
1549737595,52.94.219.213,192.168.1.13,443,56669,1,222,40,0,0,0
1549737598,192.168.1.13,18.215.73.181,45746,443,2,64,68.5,23.33,85434,0
1549737598,192.168.1.8,34.249.225.142,55393,443,2,64,228.5,249.61,19709,0
1549737598,34.249.225.142,192.168.1.8,443,55393,1,235,99,0,0,0
1549737601,192.168.1.14,104.198.46.246,39188,56700,16,64,87.06,49.38,164332.73,216537.61
1549737601,99.84.8.101,192.168.1.14,443,51565,10,245,692.1,650.33,10375.89,12570.18
1549737601,192.168.1.5,104.198.46.246,63120,56700,6,64,96.67,43.89,314857,127732.82
1549737604,104.198.46.246,192.168.1.5,56700,63120,2,53,82.5,60.1,558703,0
1549737604,192.168.1.14,172.217.19.200,58823,443,7,64,223.14,274.41,29010,27321.09
1549737604,172.217.19.200,192.168.1.14,443,58823,6,122.33,150,169.36,23011.6,24865.82
1549737607,54.231.82.226,192.168.1.14,443,56042,2,234,55.5,21.92,2059143,0
1549737607,104.198.46.246,192.168.1.14,56700,39188,1,53,117,0,0,0
1549737607,104.198.46.246,192.168.1.5,56700,63120,1,53,40,0,0,0
1549737610,192.168.1.7,54.246.176.173,44837,8883,2,64,67.5,21.92,21428,0
1549737610,52.94.219.213,192.168.1.13,443,56669,2,222,60.5,28.99,25343,0
1549737610,192.168.1.13,52.94.219.213,56669,443,2,64,60.5,28.99,153,0
1549737613,192.168.1.8,34.249.225.142,55393,443,4,64,228,203.23,402835.67,661457.97
1549737613,34.249.225.142,192.168.1.8,443,55393,2,235,99,0,1188175,0
1549737616,192.168.1.14,104.198.46.246,39188,56700,3,64,73.67,37.53,649322.5,483530.22
1549737616,192.168.1.8,34.249.225.142,55393,443,2,64,229,250.32,20418,0
1549737616,34.249.225.142,192.168.1.8,443,55393,1,235,99,0,0,0
1549737625,192.168.1.8,34.249.225.142,55393,443,2,64,228.5,249.61,20436,0
1549737625,192.168.1.13,52.94.219.213,56669,443,2,64,1043,330.93,54860,0
1549737625,52.94.219.213,192.168.1.13,443,56669,1,222,40,0,0,0
1549737628,192.168.1.13,52.94.219.213,56669,443,77,64,563.25,351.48,40799.66,21600.26
1549737628,104.198.46.246,192.168.1.5,56700,63120,1,53,125,0,0,0
1549737628,192.168.1.5,104.198.46.246,63120,56700,2,64,106.5,94.05,499038,0
1549737631,52.94.219.213,192.168.1.13,443,56669,36,222,164.67,353.42,66003.29,140988.19
1549737631,192.168.1.8,34.249.225.142,55393,443,2,64,228.5,249.61,48719,0
1549737631,34.249.225.142,192.168.1.8,443,55393,1,235,99,0,0,0
1549737634,192.168.1.13,52.94.219.213,56669,443,69,64,595.51,366.68,40554.53,22219.49
1549737634,192.168.1.8,34.249.225.142,55393,443,2,64,228,248.9,20156,0
1549737634,34.249.225.142,192.168.1.8,443,55393,1,235,99,0,0,0
1549737637,52.94.219.213,192.168.1.13,443,56669,50,222,782.2,693.54,30761.45,46397.19
1549737637,192.168.1.8,34.249.225.142,55393,443,6,64,229,193.89,496061.2,650909.19
1549737637,34.249.225.142,192.168.1.8,443,55393,3,235,99,0,1229400.5,1786.86
1549737640,192.168.1.7,54.246.176.173,44837,8883,2,64,67.5,21.92,22605,0
1549737640,192.168.1.8,34.249.225.142,55393,443,6,64,230.17,195.18,353990.4,625991.55
1549737640,34.249.225.142,192.168.1.8,443,55393,3,235,99,0,874340.5,855812.04
1549737643,192.168.1.8,34.249.225.142,55393,443,4,64,228.75,204.09,416867,683805.85
1549737643,192.168.1.13,52.94.219.213,56669,443,1,64,160,0,0,0
1549737643,52.94.219.213,192.168.1.13,443,56669,1,222,40,0,0,0
1549737646,192.168.1.14,104.198.46.246,39188,56700,3,64,73.67,37.53,312617,237742.03
1549737646,192.168.1.13,52.94.219.213,56669,443,33,64,739.03,476.74,26989.22,25423.19
1549737646,52.94.219.213,192.168.1.13,443,56669,23,222,53.09,38.75,39233.05,38432.66
1549737649,192.168.1.13,52.94.219.213,56669,443,63,64,477,0,49939.89,13568.5
1549737649,104.198.46.246,192.168.1.5,56700,63120,2,53,114.5,105.36,591199,0
1549737649,192.168.1.5,104.198.46.246,63120,56700,2,64,114.5,105.36,485849,0
1549737652,52.94.219.213,192.168.1.13,443,56669,59,222,644.54,688.45,32356.84,34287.45
1549737652,192.168.1.8,34.249.225.142,55393,443,6,64,228.67,193.53,495861,646461.97
1549737652,34.249.225.142,192.168.1.8,443,55393,3,235,99,0,1229306,24475.79
1549737655,192.168.1.8,34.249.225.142,55393,443,6,64,229.83,194.82,294517.6,516980.35
1549737655,34.249.225.142,192.168.1.8,443,55393,3,235,99,0,725990.5,714937.99
1549737658,192.168.1.13,52.94.219.213,56669,443,1,64,159,0,0,0
1549737658,192.168.1.8,34.249.225.142,55393,443,4,64,229,204.38,271431.33,435277.96
1549737658,34.249.225.142,192.168.1.8,443,55393,2,235,99,0,794019,0
1549737661,192.168.1.14,104.198.46.246,39188,56700,3,64,73.67,37.53,651211.5,471878.52
1549737661,104.198.46.246,192.168.1.5,56700,63120,3,53,68.33,49.07,574762.5,244975.02
1549737661,192.168.1.5,104.198.46.246,63120,56700,3,64,96.67,49.07,521802.5,170718.91
1549737664,192.168.1.8,34.249.225.142,55393,443,6,64,228.67,193.53,504081,661319.07
1549737664,34.249.225.142,192.168.1.8,443,55393,3,235,99,0,1249040,34140.53
1549737667,192.168.1.8,34.249.225.142,55393,443,4,64,229,204.38,399486,657151.33
1549737667,34.249.225.142,192.168.1.8,443,55393,2,235,99,0,1178242,0
1549737670,192.168.1.7,54.246.176.173,44837,8883,2,64,67.5,21.92,21465,0
1549737670,192.168.1.13,52.94.219.213,56669,443,2,64,60.5,28.99,514,0
1549737670,52.94.241.196,192.168.1.14,443,39075,2,230,86,65.05,4,0
1549737673,192.168.1.8,34.249.225.142,55393,443,6,64,229,193.89,264661.2,529725.67
1549737673,34.249.225.142,192.168.1.8,443,55393,3,235,99,0,651234,822264.78
1549737676,35.184.172.128,192.168.1.14,443,52268,2,52,67.5,21.92,1378,0
1549737676,192.168.1.8,34.249.225.142,55393,443,2,64,228.5,249.61,22135,0
1549737676,34.249.225.142,192.168.1.8,443,55393,1,235,99,0,0,0
1549737679,192.168.1.8,34.249.225.142,55393,443,4,64,228.5,203.8,826107,1393659.13
1549737679,192.168.1.5,104.198.46.246,63120,56700,3,64,96.67,49.07,510886,155676.63
1549737679,192.168.1.14,104.198.46.246,39188,56700,1,64,52,0,0,0
1549737682,104.198.46.246,192.168.1.5,56700,63120,1,53,40,0,0,0
1549737682,192.168.1.8,34.249.225.142,55393,443,2,64,228.5,249.61,20037,0
1549737682,34.249.225.142,192.168.1.8,443,55393,1,235,99,0,0,0
1549737685,192.168.1.8,34.249.225.142,55393,443,2,64,229,250.32,20266,0
1549737685,34.249.225.142,192.168.1.8,443,55393,1,235,99,0,0,0
1549737688,192.168.1.8,34.249.225.142,55393,443,4,64,228.25,203.52,418087.67,689266.44
1549737688,192.168.1.13,18.215.73.181,45746,443,2,64,68.5,23.33,88935,0
1549737688,18.215.73.181,192.168.1.13,443,45746,1,237,83,0,0,0
1549737691,192.168.1.8,34.249.225.142,55393,443,4,64,228.75,204.09,416967.67,685369.43
1549737691,104.198.46.246,192.168.1.5,56700,63120,3,53,68.33,49.07,577833,248081.34
1549737691,192.168.1.5,104.198.46.246,63120,56700,3,64,96.67,49.07,524588.5,174540.12
1549737694,192.168.1.8,34.249.225.142,55393,443,4,64,228.5,203.81,415481,683859.6
1549737694,104.198.46.246,192.168.1.5,56700,63120,2,53,82.5,60.1,507316,0
1549737694,192.168.1.5,104.198.46.246,63120,56700,2,64,114.5,105.36,400885,0
1549737697,192.168.1.8,34.249.225.142,55393,443,6,64,228.83,193.71,344921.2,516604.56
1549737697,34.249.225.142,192.168.1.8,443,55393,3,235,99,0,852242,532061.08
1549737700,192.168.1.7,54.246.176.173,44837,8883,2,64,67.5,21.92,21584,0
1549737700,192.168.1.13,52.94.219.213,56669,443,2,64,60.5,28.99,68575,0
1549737700,52.94.219.213,192.168.1.13,443,56669,2,222,60.5,28.99,3,0
1549737703,192.168.1.8,34.249.225.142,55393,443,2,64,228.5,249.61,20820,0
1549737703,34.249.225.142,192.168.1.8,443,55393,1,235,99,0,0,0
1549737706,192.168.1.14,104.198.46.246,39188,56700,3,64,73.67,37.53,312230,154710.72
1549737706,104.198.46.246,192.168.1.5,56700,63120,3,53,68.33,49.07,255318,73232.22
1549737706,192.168.1.5,104.198.46.246,63120,56700,3,64,96.67,49.07,200657.5,58.69
1549737709,54.210.218.18,192.168.1.14,443,38052,1,237,88,0,0,0
1549737709,192.168.1.14,54.210.218.18,38052,443,1,64,52,0,0,0
1549737715,192.168.1.8,34.249.225.142,55393,443,2,64,228.5,249.61,20938,0
1549737715,34.249.225.142,192.168.1.8,443,55393,1,235,99,0,0,0
1549737718,192.168.1.8,34.249.225.142,55393,443,6,64,228.83,193.71,488156.8,640875.23
1549737718,34.249.225.142,192.168.1.8,443,55393,3,235,99,0,1210209.5,34129.92
1549737721,192.168.1.14,35.184.172.128,52263,443,6,64,69.83,27.63,60157.8,67946.75
1549737721,192.168.1.1,192.168.1.254,58181,9002,6,64,80.5,65.97,23669.4,22280.01
1549737721,192.168.1.254,192.168.1.1,9002,58181,5,64,97.6,97.55,29515.75,43941.04
1549737724,192.168.1.5,104.198.46.246,63120,56700,4,64,157,36.95,340535,121312.22
1549737724,192.168.1.8,34.249.225.142,55393,443,4,64,229.5,204.96,140210.33,207891.78
1549737724,34.249.225.142,192.168.1.8,443,55393,2,235,99,0,400602,0
1549737727,192.168.1.8,34.249.225.142,55393,443,4,64,228.75,204.09,402505.33,661535.74
1549737727,34.249.225.142,192.168.1.8,443,55393,2,235,99,0,1186735,0
1549737730,192.168.1.7,54.246.176.173,44837,8883,2,64,67.5,21.92,22126,0
1549737730,104.198.46.246,192.168.1.14,56700,39188,1,53,117,0,0,0
1549737730,192.168.1.14,104.198.46.246,39188,56700,1,64,52,0,0,0
1549737733,52.94.219.213,192.168.1.13,443,56669,2,222,60.5,28.99,84705,0
1549737733,192.168.1.13,52.94.219.213,56669,443,2,64,60.5,28.99,184,0
1549737736,192.168.1.8,34.249.225.142,55393,443,4,64,228.5,203.8,416096.67,686375.65
1549737736,104.198.46.246,192.168.1.5,56700,63120,3,53,68.33,49.07,353505.5,216021.83
1549737736,192.168.1.5,104.198.46.246,63120,56700,3,64,96.67,49.07,300982.5,141563.48
1549737739,192.168.1.8,34.249.225.142,55393,443,4,64,229,204.38,826023.33,1392336.82
1549737739,192.168.1.4,104.198.46.246,54332,56700,10,64,102,107.83,82695.67,45418.55
1549737739,192.168.1.14,104.198.46.246,39188,56700,5,64,65,29.07,189802,166480.99
1549737742,192.168.1.5,104.198.46.246,63120,56700,2,64,181,11.31,200914,0
1549737742,192.168.1.8,34.249.225.142,55393,443,2,64,228.5,249.61,22770,0
1549737742,34.249.225.142,192.168.1.8,443,55393,1,235,99,0,0,0
1549737745,192.168.1.8,34.249.225.142,55393,443,2,64,229,250.32,21480,0
1549737745,104.198.46.246,192.168.1.4,56700,54332,4,52,82.5,49.07,734162.33,838617.03
1549737745,192.168.1.4,104.198.46.246,54332,56700,6,64,89.67,76.94,440580.4,705713.24
1549737748,192.168.1.14,104.198.46.246,39188,56700,9,64,88.11,86.67,162413,25719.52
1549737748,104.198.46.246,192.168.1.14,56700,39188,9,53,114.33,38.87,143430.88,49036
1549737748,192.168.1.4,104.198.46.246,54332,56700,21,64,80,54.11,75782,34128.8
1549737751,192.168.1.8,34.249.225.142,55393,443,6,64,228.5,193.35,496141.8,945467.12
1549737751,192.168.1.14,104.198.46.246,39188,56700,5,64,65,29.07,213068.75,115160.98
1549737751,192.168.1.5,104.198.46.246,63120,56700,3,64,96.67,49.07,301312,142127.05
1549737754,192.168.1.8,34.249.225.142,55393,443,4,64,228.75,204.09,415851.33,684068.95
1549737754,192.168.1.4,104.198.46.246,54332,56700,6,64,71,48.29,133700.8,66358.15
1549737754,192.168.1.14,104.198.46.246,39188,56700,1,64,52,0,0,0
1549737757,104.198.46.246,192.168.1.4,56700,54332,15,52,125.4,35.12,181964.93,102243.09
1549737757,192.168.1.7,54.246.176.173,44837,8883,2,64,67.5,21.92,21164,0
1549737757,54.246.176.173,192.168.1.7,8883,44837,1,235,83,0,0,0
1549737760,104.198.46.246,192.168.1.4,56700,54332,9,52,128,33.42,225502.25,97640.41
1549737760,192.168.1.4,104.198.46.246,54332,56700,9,64,49.44,28.33,225495.88,112644.01
1549737763,192.168.1.13,52.94.219.213,56669,443,2,64,60.5,28.99,67092,0
1549737763,192.168.1.8,34.249.225.142,55393,443,2,64,229,250.32,22288,0
1549737763,34.249.225.142,192.168.1.8,443,55393,1,235,99,0,0,0
1549737766,34.220.111.152,192.168.1.7,443,60360,5,43,125.4,144.34,41568.5,82166.42
1549737766,192.168.1.8,34.249.225.142,55393,443,2,64,229,250.32,21224,0
1549737766,34.249.225.142,192.168.1.8,443,55393,1,235,99,0,0,0
1549737769,104.198.46.246,192.168.1.4,56700,54332,10,52,141,0,301948.44,6320.51
1549737769,192.168.1.8,34.249.225.142,55393,443,4,64,228.75,204.09,417297,685179.23
1549737769,34.249.225.142,192.168.1.8,443,55393,2,235,99,0,1230996,0
1549737772,104.198.46.246,192.168.1.4,56700,54332,11,52,141,0,301048.4,5101.48
1549737772,192.168.1.4,104.198.46.246,54332,56700,11,64,40,0,300605.4,5189.01
1549737775,104.198.46.246,192.168.1.4,56700,54332,10,52,141,0,301074.78,61743.1
1549737775,192.168.1.4,104.198.46.246,54332,56700,10,64,40,0,301112.44,62597.81
1549737778,104.198.46.246,192.168.1.4,56700,54332,2,52,82.5,60.1,295896,0
1549737778,192.168.1.8,34.249.225.142,55393,443,2,64,228.5,249.61,19969,0
1549737778,34.249.225.142,192.168.1.8,443,55393,1,235,99,0,0,0
1549737781,192.168.1.13,18.215.73.181,45746,443,2,64,68.5,23.33,92861,0
1549737781,192.168.1.8,34.249.225.142,55393,443,4,64,228.5,203.8,414322,681429.6
1549737781,34.249.225.142,192.168.1.8,443,55393,2,235,99,0,1221681,0
1549737784,192.168.1.8,34.249.225.142,55393,443,6,64,229,193.89,284387,519683.97
1549737784,192.168.1.5,104.198.46.246,63120,56700,2,64,114.5,105.36,516289,0
1549737784,192.168.1.4,104.198.46.246,54332,56700,3,64,89.67,86.03,101120,5750.19
1549737790,192.168.1.7,54.246.176.173,44837,8883,2,64,67.5,21.92,23458,0
1549737790,52.94.219.213,192.168.1.13,443,56669,2,222,81,0,127076,0
1549737790,192.168.1.13,52.94.219.213,56669,443,2,64,66.5,20.51,33506,0
1549737793,52.94.219.213,192.168.1.13,443,56669,2,222,60.5,28.99,70897,0
1549737793,34.250.21.6,192.168.1.8,443,57351,11,235,231.27,422.97,18283.7,15675.21
1549737793,34.249.225.142,192.168.1.8,443,55393,1,235,99,0,0,0
1549737796,104.198.46.246,192.168.1.4,56700,54332,4,52,90.5,59.76,314061.33,130809.5
1549737796,192.168.1.5,104.198.46.246,63120,56700,3,64,96.67,49.07,434389.5,47600.31
1549737796,35.184.172.128,192.168.1.14,443,52275,2,53,67.5,21.92,1406,0
1549737799,104.198.46.246,192.168.1.5,56700,63120,6,53,82.5,71.12,377947.4,258231.24
1549737799,192.168.1.8,34.249.225.142,55393,443,2,64,229,250.32,19852,0
1549737799,34.249.225.142,192.168.1.8,443,55393,1,235,99,0,0,0
1549737802,192.168.1.8,34.249.225.142,55393,443,4,64,228.25,203.52,417475.67,685948.28
1549737802,192.168.1.4,104.198.46.246,54332,56700,3,64,68.33,49.07,59246,52352.77
1549737802,192.168.1.14,104.198.46.246,39188,56700,1,64,52,0,0,0
1549737805,104.198.46.246,192.168.1.4,56700,54332,1,52,157,0,0,0
1549737805,192.168.1.4,104.198.46.246,54332,56700,1,64,40,0,0,0
1549737808,192.168.1.8,34.249.225.142,55393,443,4,64,229,204.38,416555.67,685862.97
1549737808,34.249.225.142,192.168.1.8,443,55393,2,235,99,0,1229140,0
1549737811,192.168.1.14,104.198.46.246,39188,56700,3,64,73.67,37.53,590945,670485.72
1549737811,192.168.1.8,34.249.225.142,55393,443,2,64,229,250.32,19982,0
1549737811,34.249.225.142,192.168.1.8,443,55393,1,235,99,0,0,0
1549737814,192.168.1.8,34.249.225.142,55393,443,4,64,229,204.38,417553.67,686020.34
1549737814,34.249.225.142,192.168.1.8,443,55393,2,235,99,0,1229774,0
1549737817,104.198.46.246,192.168.1.4,56700,54332,1,52,157,0,0,0
1549737817,192.168.1.4,104.198.46.246,54332,56700,1,64,40,0,0,0
1549737820,192.168.1.7,54.246.176.173,44837,8883,2,64,67.5,21.92,21596,0
1549737820,54.246.176.173,192.168.1.7,8883,44837,1,235,83,0,0,0
1549737823,192.168.1.13,52.94.219.213,56669,443,2,64,60.5,28.99,75025,0
1549737823,192.168.1.4,104.198.46.246,54332,56700,1,64,40,0,0,0
1549737823,192.168.1.5,104.198.46.246,63120,56700,1,64,40,0,0,0
1549737826,192.168.1.4,104.198.46.246,54332,56700,8,64,88.5,54.18,218564.57,309056.16
1549737826,192.168.1.8,34.249.225.142,55393,443,4,64,228.5,203.8,416791.67,686689.17
1549737826,34.249.225.142,192.168.1.8,443,55393,2,235,99,0,1229726,0
1549737829,104.198.46.246,192.168.1.5,56700,63120,2,53,82.5,60.1,590904,0
1549737829,192.168.1.5,104.198.46.246,63120,56700,2,64,90.5,71.42,485420,0
1549737829,192.168.1.4,104.198.46.246,54332,56700,4,64,77.25,74.5,411440.33,454510.31
1549737832,192.168.1.8,34.249.225.142,55393,443,4,64,228.75,204.09,825042.33,1393621.65
1549737832,34.249.225.142,192.168.1.8,443,55393,2,235,99,0,2454654,0
1549737838,104.198.46.246,192.168.1.4,56700,54332,17,52,87.53,51.96,124744.94,116925.38
1549737838,192.168.1.8,34.249.225.142,55393,443,2,64,229,250.32,21999,0
1549737838,34.249.225.142,192.168.1.8,443,55393,1,235,99,0,0,0
1549737841,192.168.1.14,35.184.172.128,52263,443,7,64,67.29,26.11,46068.5,57339.21
1549737841,192.168.1.8,34.249.225.142,55393,443,2,64,228.5,249.61,20046,0
1549737841,34.249.225.142,192.168.1.8,443,55393,1,235,99,0,0,0
1549737844,172.217.19.200,192.168.1.14,443,58823,1,124,52,0,0,0
1549737847,192.168.1.14,172.217.19.200,58823,443,1,64,52,0,0,0
1549737847,192.168.1.4,104.198.46.246,54332,56700,15,64,68.33,41.48,84900.5,74883.11
1549737847,192.168.1.5,104.198.46.246,63120,56700,6,64,157,35.05,351355.4,278862.39
1549737850,104.198.46.246,192.168.1.4,56700,54332,6,52,90.5,55.32,152033.8,123806.09
1549737850,34.249.225.142,192.168.1.8,443,55393,1,235,99,0,0,0
1549737850,52.94.219.213,192.168.1.13,443,56669,2,222,60.5,28.99,83569,0
1549737853,104.198.46.246,192.168.1.4,56700,54332,4,52,90.5,58.31,138119,66855.19
1549737853,192.168.1.8,34.249.225.142,55393,443,4,64,228.25,203.52,415723.67,684808.28
1549737853,34.249.225.142,192.168.1.8,443,55393,2,235,99,0,1226494,0
1549737856,192.168.1.8,34.249.225.142,55393,443,4,64,228.75,204.09,415083.33,684431.72
1549737856,192.168.1.4,104.198.46.246,54332,56700,5,64,74,46.56,122168,47423.45
1549737856,192.168.1.5,104.198.46.246,63120,56700,3,64,96.67,49.07,310358.5,155072.05
1549737859,192.168.1.8,34.249.225.142,55393,443,4,64,228.25,203.52,415846,685069.41
1549737859,192.168.1.4,104.198.46.246,54332,56700,12,64,80.75,51.91,195535,409415.58
1549737859,192.168.1.14,104.198.46.246,39188,56700,8,64,52,0,258730.57,204036.62
1549737862,104.198.46.246,192.168.1.4,56700,54332,3,52,102,54.29,115182,8113.34
1549737862,192.168.1.4,104.198.46.246,54332,56700,4,64,61.25,42.5,76873.67,65865.43
1549737862,192.168.1.14,104.198.46.246,39188,56700,1,64,52,0,0,0
1549737871,192.168.1.4,104.198.46.246,54332,56700,13,64,89.08,59.15,83907.83,39894.73
1549737871,192.168.1.13,18.215.73.181,45746,443,2,64,68.5,23.33,83242,0
1549737871,18.215.73.181,192.168.1.13,443,45746,1,237,83,0,0,0
1549737874,192.168.1.1,192.168.1.254,58183,9002,5,64,86.2,72.08,25097,25053.96
1549737874,192.168.1.5,104.198.46.246,63120,56700,2,64,90.5,71.42,201071,0
1549737874,192.168.1.4,104.198.46.246,54332,56700,1,64,40,0,0,0
1549737877,192.168.1.8,34.249.225.142,55393,443,2,64,228.5,249.61,20350,0
1549737877,192.168.1.4,104.198.46.246,54332,56700,2,64,114.5,105.36,105917,0
1549737877,104.198.46.246,192.168.1.4,56700,54332,1,52,40,0,0,0
1549737880,192.168.1.7,54.246.176.173,44837,8883,2,64,67.5,21.92,21841,0
1549737880,104.198.46.246,192.168.1.4,56700,54332,1,52,157,0,0,0
1549737880,192.168.1.4,104.198.46.246,54332,56700,1,64,40,0,0,0
1549737883,192.168.1.13,52.94.219.213,56669,443,2,64,60.5,28.99,68196,0
1549737883,192.168.1.8,34.249.225.142,55393,443,4,64,228.5,203.8,417549.67,685853.03
1549737883,34.249.225.142,192.168.1.8,443,55393,2,235,99,0,1229885,0
1549737886,192.168.1.14,104.198.46.246,39188,56700,4,64,68.25,32.5,345207.33,314671.01
1549737886,192.168.1.5,104.198.46.246,63120,56700,3,64,96.67,49.07,401067,287.09
1549737886,192.168.1.4,104.198.46.246,54332,56700,5,64,74,46.56,150028.5,100629.46
1549737889,54.210.218.18,192.168.1.14,443,38052,1,237,88,0,0,0
1549737889,192.168.1.14,54.210.218.18,38052,443,1,64,52,0,0,0
1549737892,192.168.1.8,34.249.225.142,55393,443,4,64,228.75,204.09,318317,515792.09
1549737892,192.168.1.14,52.94.241.196,39075,443,2,64,88,67.88,91105,0
1549737892,52.94.241.196,192.168.1.14,443,39075,1,230,132,0,0,0
1549737895,192.168.1.8,34.249.225.142,55393,443,2,64,228,248.9,21573,0
1549737895,34.249.225.142,192.168.1.8,443,55393,1,235,99,0,0,0
1549737898,192.168.1.8,34.249.225.142,55393,443,4,64,228.75,204.09,415327.33,683763.29
1549737898,34.249.225.142,192.168.1.8,443,55393,2,235,99,0,1224969,0
1549737901,192.168.1.14,54.231.82.226,56042,443,2,64,55.5,21.92,158,0
1549737901,192.168.1.8,34.249.225.142,55393,443,2,64,228.5,249.61,20562,0
1549737901,34.249.225.142,192.168.1.8,443,55393,1,235,99,0,0,0
1549737904,192.168.1.8,34.249.225.142,55393,443,2,64,228.5,249.61,20172,0
1549737904,34.249.225.142,192.168.1.8,443,55393,1,235,99,0,0,0
1549737907,192.168.1.14,172.217.19.200,58823,443,2,64,67.5,21.92,4,0
1549737907,192.168.1.8,34.249.225.142,55393,443,2,64,229.5,251.02,20251,0
1549737907,34.249.225.142,192.168.1.8,443,55393,1,235,99,0,0,0
1549737910,192.168.1.8,34.249.225.142,55393,443,6,64,228.83,193.71,486842,758082.42
1549737910,52.94.219.213,192.168.1.13,443,56669,2,222,60.5,28.99,65345,0
1549737910,192.168.1.13,52.94.219.213,56669,443,2,64,60.5,28.99,346,0
1549737913,192.168.1.4,104.198.46.246,54332,56700,4,64,106.5,76.79,100304.33,12532.23
1549737913,192.168.1.8,34.249.225.142,55393,443,6,64,177.83,176.98,249954.8,363705.47
1549737913,34.249.225.142,192.168.1.8,443,55393,3,235,101.67,4.62,614845.5,365444.81
1549737916,192.168.1.4,104.198.46.246,54332,56700,9,64,88.44,59.9,132232.5,65426.14
1549737916,192.168.1.5,104.198.46.246,63120,56700,3,64,96.67,49.07,437610.5,52127.2
1549737916,35.184.172.128,192.168.1.14,443,52277,2,53,67.5,21.92,1462,0
1549737919,192.168.1.4,104.198.46.246,54332,56700,7,64,92.43,66.25,429199.67,762311.01
1549737919,34.249.225.142,192.168.1.8,443,55393,1,235,99,0,0,0
1549737919,192.168.1.5,104.198.46.246,63120,56700,2,64,90.5,71.42,401169,0
1549737922,192.168.1.4,104.198.46.246,54332,56700,6,64,98.5,66.44,136144.8,80444.09
1549737922,192.168.1.14,104.198.46.246,39188,56700,3,64,52,0,250011,34225.38
1549737922,34.249.225.142,192.168.1.8,443,55393,4,235,99,0,817924,440553.03
1549737925,192.168.1.4,104.198.46.246,54332,56700,4,64,106.5,76.79,99153.33,11871.52
1549737925,104.198.46.246,192.168.1.14,56700,39188,2,53,169,0,191895,0
1549737925,192.168.1.14,104.198.46.246,39188,56700,2,64,52,0,215126,0
1549737928,192.168.1.4,104.198.46.246,54332,56700,4,64,106.5,76.79,98695.33,9729.72
1549737928,104.198.46.246,192.168.1.14,56700,39188,2,53,169,0,190520,0
1549737928,192.168.1.14,104.198.46.246,39188,56700,2,64,52,0,187686,0
1549737931,192.168.1.4,104.198.46.246,54332,56700,9,64,88.44,59.9,103007,16504.88
1549737931,192.168.1.8,34.249.225.142,55393,443,2,64,228.5,249.61,20506,0
1549737931,34.249.225.142,192.168.1.8,443,55393,1,235,99,0,0,0
1549737934,192.168.1.4,104.198.46.246,54332,56700,4,64,106.5,76.79,99227.67,9967.9
1549737934,104.198.46.246,192.168.1.14,56700,39188,2,53,169,0,194222,0
1549737934,192.168.1.14,104.198.46.246,39188,56700,2,64,52,0,194216,0
1549737937,192.168.1.8,34.249.225.142,55393,443,6,64,228.5,193.35,494999.2,649632.84
1549737937,192.168.1.14,216.58.210.40,48651,443,7,64,237.71,303.51,26248.33,27599.71
1549737937,216.58.210.40,192.168.1.14,443,48651,6,124,150,169.36,19522.6,21810.26
1549737940,192.168.1.7,54.246.176.173,44837,8883,2,64,67.5,21.92,21759,0
1549737940,192.168.1.13,52.94.219.213,56669,443,2,64,60.5,28.99,68241,0
