ip_sum_freq,ip_sum_sz,ip_destp_mode,ip_destp_least,ip_avg_freq,ip_avg_sz,ip_std_sz,ip_avg_ttl,ip_avg_delay,ip_std_delay,ip_std_freq,wifi_sum_freq,wifi_sum_sz,wifi_subtype_mode,wifi_type_least,wifi_avg_freq,wifi_avg_sz,wifi_avg_rssi,wifi_std_rssi,wifi_avg_delay,wifi_std_delay,wifi_std_freq,zb_sum_freq,zb_sum_sz,zb_type_mode,zb_type_least,zb_avg_freq,zb_avg_sz,zb_std_sz,zb_avg_delay,zb_std_delay,zb_std_freq,audio_freq,audio_avg_rms,audio_std_rms,avg_db,std_db,activity
4,271,443,50000,1,90,11,178,7,0,0,28,495,8,8,14,247,-3,0,53,56,6,12,120,1,2,4,40,0,72,47,4,190,13.82,12.77,11,8.85,1
0,0,0,0,0,0,0,0,0,0,0,31,193,8,8,31,193,-3,0,102,104,0,15,116,1,3,5,38,0,81,0,5,205,8.02,3.9,10,8.1,1
4,120,443,50000,2,60,28,143,31,0,0,38,590,8,8,12,196,-4,0,51,79,12,28,52,1,0,9,17,0,143,48,5,200,12.62,6.71,10,8.68,1
58,324,50000,50000,19,108,150,112,229,166,21,33,495,8,8,16,247,-3,0,52,52,14,23,124,1,2,7,41,2,97,71,6,0,0,0,11,7.63,1
1,40,0,0,1,40,0,52,0,0,0,20,193,8,8,20,193,-3,0,102,105,0,11,116,1,3,3,38,0,81,0,3,204,9,5.26,11,8.83,1
4,139,443,50000,2,69,4,142,152,0,0,31,193,8,8,31,193,-3,0,102,104,0,14,116,1,3,4,38,0,81,0,5,203,9.94,8.79,9,7.15,1
3,205,50000,443,1,68,0,60,0,0,0,32,590,8,8,10,196,-4,0,34,34,13,26,52,1,1,8,17,0,170,57,5,0,0,0,10,8.44,1
0,0,0,0,0,0,0,0,0,0,0,38,495,8,8,19,247,-3,0,57,62,10,14,120,1,2,4,40,0,88,21,5,199,18.8,11.33,10,7.98,1
5,233,50000,443,1,77,27,121,108,0,0,36,495,8,8,18,247,-3,0,52,54,13,29,52,1,0,9,17,0,150,37,6,207,5.82,2.17,11,8.2,1
0,0,0,0,0,0,0,0,0,0,0,30,193,8,8,30,193,-3,0,102,104,0,15,116,1,3,5,38,0,661,0,4,0,0,0,10,7.73,1
3,331,443,50000,1,165,127,149,10,0,0,50,797,5,8,16,265,-3,0,48,66,9,15,120,1,2,5,40,0,81,34,5,202,18.89,19.35,11,8.25,1
0,0,0,0,0,0,0,0,0,0,0,32,590,8,8,10,196,-4,0,34,34,13,13,117,1,3,4,39,0,81,0,4,200,16.94,11.86,10,9.16,1
4,120,443,50000,2,60,28,143,35,0,0,29,495,8,8,14,247,-3,0,52,54,11,8,117,3,3,2,39,0,58,37,2,206,6.68,1.73,10,7.59,1
0,0,0,0,0,0,0,0,0,0,0,39,797,5,8,13,265,-3,0,45,55,9,5,188,2,3,1,62,2,344,0,0,0,0,0,12,8.73,1
0,0,0,0,0,0,0,0,0,0,0,33,495,8,8,16,247,-3,0,52,52,14,15,78,1,1,5,26,0,81,0,5,200,15.94,8.85,10,8,1
2,165,50000,50000,1,82,0,58,0,0,0,30,193,8,8,30,193,-3,0,102,104,0,26,26,1,1,13,13,0,245,1,0,0,0,0,11,8.41,1
2,229,50000,50000,1,114,0,58,0,0,0,34,669,8,8,11,223,-3,0,41,36,13,15,117,1,3,5,39,0,170,0,4,0,0,0,11,7.66,1
0,0,0,0,0,0,0,0,0,0,0,43,590,8,8,14,196,-4,0,43,57,11,14,120,1,1,4,40,0,88,23,5,204,8.87,6.09,13,9.3,1
6,859,50000,50000,2,286,48,56,101,2,0,35,495,8,8,17,247,-3,0,52,53,12,3,116,1,3,1,38,0,0,0,0,201,12.91,5.79,11,7.65,1
0,0,0,0,0,0,0,0,0,0,0,31,193,8,8,31,193,-3,0,102,104,0,22,26,0,1,7,8,0,172,27,4,0,0,0,11,9.02,1
3,183,443,50000,1,91,17,149,10,0,0,27,495,8,8,13,247,-3,0,52,52,11,13,120,1,2,4,40,0,89,24,4,206,6.84,2.61,12,8.47,1
82,732,443,50000,27,244,131,71,23,17,30,34,797,5,8,11,265,-3,0,35,34,13,33,91,1,1,11,30,0,215,44,2,201,11.37,6.74,11,8.69,1
63,766,443,50000,31,383,309,143,100,301,1,36,797,5,8,12,265,-3,0,41,46,12,14,78,1,1,4,26,0,89,24,5,0,0,0,10,7.91,1
58,415,443,50000,29,207,126,143,44,27,1,31,797,5,8,10,265,-3,0,35,35,11,14,158,1,1,4,52,0,84,0,4,0,0,0,11,8.09,1
5,120,443,50000,2,60,12,154,19,23,0,32,495,8,8,16,247,-3,0,52,52,14,4,126,1,2,1,42,3,80,0,0,200,15.86,27.58,11,8.01,1
44,755,443,50000,14,251,154,177,14,18,19,38,590,8,8,12,196,-4,0,153,310,12,25,91,0,0,8,30,0,148,65,5,0,0,0,12,8.56,1
3,1087,50000,50000,1,362,0,56,0,0,0,30,495,8,8,15,247,-3,0,52,54,10,15,78,1,1,5,26,0,81,0,5,200,19.91,31.9,11,8.07,1
0,0,0,0,0,0,0,0,0,0,0,32,495,8,8,16,247,-3,0,56,61,12,25,94,1,1,8,31,0,162,45,5,203,17.43,28.09,10,7.71,1
3,122,50000,50000,1,61,30,58,52,0,0,31,193,8,8,31,193,-3,0,102,104,0,14,78,1,1,4,26,0,89,24,5,200,28.81,34.94,12,9.04,1
6,288,50000,443,2,96,43,60,362,85,0,20,193,8,8,20,193,-3,0,102,105,0,12,157,3,1,4,52,1,87,0,3,193,2.48,1.53,11,8.13,1
19,250,50000,443,6,83,70,64,386,296,5,31,193,8,8,31,193,-3,0,102,104,0,36,96,1,1,12,32,1,166,76,4,203,3.54,5.23,10,8.17,1
9,608,50000,443,3,202,142,121,890,472,0,39,495,8,8,19,247,-3,0,53,55,10,13,225,3,1,4,75,0,98,51,4,200,7.7,10.11,11,8.74,1
11,551,443,443,3,183,205,118,277,264,2,45,590,8,8,15,196,-4,0,42,56,12,15,173,3,1,5,57,0,81,0,5,0,0,0,11,8.34,1
10,270,50000,50000,3,90,61,121,171,4,1,32,590,8,8,10,196,-4,0,34,34,13,14,120,1,3,4,40,0,88,21,5,202,26.57,46.09,12,8.87,1
5,551,443,443,1,183,159,118,140,0,0,35,797,5,8,11,265,-3,0,56,77,6,22,63,0,3,7,21,0,177,265,6,204,7.56,7,10,7.42,1
7,266,443,443,2,88,16,117,661,298,1,36,495,8,8,18,247,-3,0,56,59,11,46,94,0,0,15,31,0,22,28,20,0,0,0,12,9.35,1
22,609,443,50000,7,203,265,121,27,36,6,23,193,8,8,23,193,-3,0,102,104,0,4,220,1,3,1,73,0,17,0,0,195,40.98,42.17,10,8.22,1
5,377,443,50000,2,188,196,149,5,6,0,28,495,8,8,14,247,-3,0,53,52,12,21,151,1,2,7,50,2,162,116,4,196,67.74,41.61,10,7.37,1
3,328,443,50000,1,164,125,149,10,0,0,27,495,8,8,13,247,-3,0,52,52,11,11,78,2,4,3,26,0,102,37,3,197,49.78,41.72,10,7.6,1
5,533,8883,443,1,177,16,116,7,0,0,30,193,8,8,30,193,-3,0,105,109,0,9,90,3,3,3,30,0,91,75,2,0,0,0,11,7.63,1
8,292,443,50000,4,146,96,149,919,352,1,37,495,8,8,18,247,-3,0,59,71,11,32,52,2,0,10,17,0,130,64,7,198,53.5,53.92,10,8.43,1
10,377,443,50000,5,188,175,149,351,662,1,34,797,5,8,11,265,-3,0,35,34,13,21,89,2,2,7,29,1,184,154,4,199,29.07,25.14,10,7.46,1
10,442,443,50000,3,147,156,60,476,378,1,30,193,8,8,30,193,-3,0,102,104,0,19,115,2,1,6,38,1,241,365,4,195,81.29,87.67,11,8.16,1
3,328,443,50000,1,164,125,149,12,0,0,25,193,8,8,25,193,-3,0,102,104,0,23,85,0,0,7,28,0,202,296,7,0,0,0,10,7.24,1
23,382,443,50000,11,191,286,149,17,10,0,26,193,8,8,26,193,-3,0,102,104,0,17,52,2,0,5,17,0,269,236,4,201,24.23,28.03,10,7.54,1
16,357,443,50000,8,178,143,149,272,464,2,43,495,8,8,21,247,-3,0,53,55,8,9,242,5,1,3,80,1,112,144,2,202,19.11,20.35,10,7.22,1
3,327,443,50000,1,163,124,149,10,0,0,31,193,8,8,31,193,-3,0,102,104,0,14,115,2,1,4,38,1,113,32,4,0,0,0,10,7.53,1
3,328,443,50000,1,164,125,149,10,0,0,30,193,8,8,30,193,-3,0,102,104,0,15,115,2,1,5,38,1,94,24,4,198,55.22,56.68,9,6.81,1
4,394,50000,443,1,131,83,60,6,0,0,37,495,8,8,18,247,-3,0,59,67,11,15,121,2,3,5,40,0,81,0,5,196,77.99,84.97,11,8.5,1
6,187,8883,8883,2,62,25,116,33,0,0,30,193,8,8,30,193,-3,0,102,104,0,10,123,2,3,3,41,0,97,33,2,0,0,0,9,7.66,1
11,348,443,50000,5,174,134,149,504,698,1,52,797,5,8,17,265,-3,0,38,41,9,16,116,2,3,5,38,0,75,21,6,196,83.69,89.49,11,7.41,1
6,327,443,50000,3,163,101,149,822,342,1,53,797,5,8,17,265,-3,0,40,46,10,13,230,2,2,4,76,0,98,34,4,197,57.14,48.57,11,8.54,1
0,0,0,0,0,0,0,0,0,0,0,43,590,8,8,14,196,-3,0,79,53,8,15,52,2,0,5,17,0,142,71,2,0,0,0,10,7.7,1
0,0,0,0,0,0,0,0,0,0,0,30,193,8,8,30,193,-3,0,102,104,0,10,116,2,3,3,38,0,128,166,3,198,57.47,108.39,11,7.83,1
3,328,443,50000,1,164,125,149,10,0,0,31,193,8,8,31,193,-3,0,102,104,0,6,164,1,2,2,54,1,179,234,0,197,93.51,147.41,9,7.18,1
3,151,443,50000,1,75,11,150,47,0,0,39,495,8,8,19,247,-3,0,56,60,10,14,116,2,3,4,38,0,82,1,5,194,84.75,60.07,10,7.79,1
6,327,443,50000,3,163,102,149,821,340,1,31,193,8,8,31,193,-3,0,102,104,0,15,115,2,1,5,38,0,238,264,3,0,0,0,10,7.37,1
10,400,443,50000,3,133,108,60,467,216,1,30,193,8,8,30,193,-3,0,102,104,0,16,230,1,2,5,76,0,264,333,3,194,113.73,110.59,10,7.55,1
3,327,443,50000,1,163,124,149,10,0,0,36,797,5,8,12,265,-3,0,37,40,13,21,85,0,0,7,28,0,56,70,8,198,57.58,99.85,10,7.33,1
12,348,443,50000,4,116,81,116,153,187,2,34,495,5,5,17,247,-3,0,59,68,13,18,115,2,2,6,38,1,264,243,4,195,84.53,90.33,10,8.39,1
9,437,50000,443,3,145,93,60,399,329,0,31,193,8,8,31,193,-3,0,102,104,0,11,120,2,1,3,40,0,121,111,3,0,0,0,10,7.23,1
4,312,50000,50000,1,104,0,117,136,0,0,37,495,8,8,18,247,-3,0,55,60,11,16,115,2,1,5,38,1,88,0,5,202,17.91,35.95,10,7.78,1
13,476,443,50000,4,158,142,121,29,18,4,20,193,8,8,20,193,-3,0,102,105,0,10,162,1,2,3,54,0,82,5,3,199,38.72,38.1,11,7.55,1
3,328,443,50000,1,164,125,149,10,0,0,31,193,8,8,31,193,-3,0,102,104,0,11,196,3,1,3,65,1,80,48,3,0,0,0,10,7.6,1
6,328,443,50000,3,164,102,149,820,341,1,35,495,8,8,17,247,-3,0,52,54,12,4,229,1,1,1,76,8,2,0,0,198,40.24,24.12,11,8.31,1
0,0,0,0,0,0,0,0,0,0,0,38,495,8,8,19,247,-3,0,55,58,12,14,156,2,2,4,52,0,82,1,5,195,82.92,96.73,10,7.6,1
0,0,0,0,0,0,0,0,0,0,0,30,193,8,8,30,193,-3,0,102,104,0,18,216,1,2,6,72,8,77,28,6,195,73.66,56.79,9,7.18,1
6,327,443,50000,3,163,102,149,306,118,1,31,193,8,8,31,193,-3,0,102,104,0,13,158,2,2,4,52,1,180,112,3,0,0,0,10,7.76,1
6,394,443,50000,2,131,68,60,269,455,1,44,797,5,8,14,265,-3,0,46,56,10,15,111,2,1,5,37,0,82,1,5,196,71.91,53.18,11,9.03,1
9,239,9002,50000,3,79,31,173,29,5,2,25,193,8,8,25,193,-3,0,106,110,0,14,153,2,2,4,51,1,96,25,4,194,84.67,70.39,9,7.76,1
3,327,443,50000,1,163,124,149,9,0,0,25,193,8,8,25,193,-3,0,102,104,0,11,78,2,2,3,26,0,122,118,3,198,36.71,31.51,10,8.24,1
6,328,443,50000,3,164,102,149,822,342,1,37,495,8,8,18,247,-3,0,55,58,12,15,152,1,2,5,50,2,102,0,4,0,0,0,8,6.6,1
4,172,50000,50000,2,86,65,58,455,0,0,25,193,8,8,25,193,-3,0,102,104,0,13,120,2,1,4,40,0,73,23,4,196,50.39,32.82,12,8.93,1
9,328,443,50000,4,164,97,149,602,816,1,30,193,8,8,30,193,-3,0,102,104,0,15,169,1,2,5,56,0,74,23,5,197,50.25,65.61,9,7.05,1
6,328,443,50000,3,164,102,149,823,343,1,31,193,8,8,31,193,-3,0,102,104,0,23,162,1,2,7,54,3,369,341,3,0,0,0,10,7.49,1
6,328,443,50000,3,164,102,149,1643,698,1,37,797,5,8,12,265,-3,0,48,53,12,18,153,2,2,6,51,0,357,468,5,199,45.02,57.94,9,6.9,1
12,412,50000,443,4,137,139,64,17,13,1,28,495,8,8,14,247,-3,0,81,103,11,16,115,2,1,5,38,1,81,22,5,196,78.08,89.91,10,7.7,1
0,0,0,0,0,0,0,0,0,0,0,29,193,8,8,29,193,-3,0,106,109,0,3,169,1,6,1,56,0,0,0,0,0,0,0,10,7.42,1
67,828,443,50000,33,414,260,143,32,28,0,33,495,8,8,16,247,-2,0,52,52,14,22,52,2,0,7,17,0,172,44,4,201,27.63,47.45,9,7.75,1
58,231,50000,50000,19,77,34,173,94,67,23,34,495,8,8,17,247,-3,0,64,72,12,16,152,1,2,5,50,2,101,1,4,198,65.53,70.83,11,9.3,1
52,798,443,50000,17,266,201,60,191,74,20,31,193,8,8,31,193,-3,0,102,104,0,12,120,2,1,4,40,0,107,112,4,202,30.79,53.26,11,7.76,1
61,367,443,50000,20,122,70,173,562,232,24,31,495,8,8,15,247,-3,0,54,57,6,18,153,2,2,6,51,1,180,216,4,0,0,0,12,9.29,1
55,1059,443,50000,18,353,308,173,16,13,23,25,193,8,8,25,193,-2,0,106,110,0,27,94,0,0,9,31,0,43,38,11,201,24.77,30.91,12,9.52,1
9,327,443,50000,4,163,96,149,879,347,1,25,193,8,8,25,193,-3,0,102,104,0,9,162,1,2,3,54,3,250,222,2,200,26.69,21.99,10,8.12,1
2,199,443,443,1,99,0,143,0,0,0,30,193,8,8,30,193,-3,0,102,104,0,5,173,1,2,1,57,2,163,227,0,0,0,0,9,7.04,1
5,395,443,50000,1,131,90,121,34,0,0,38,495,8,8,19,247,-3,0,55,60,12,19,152,1,2,6,50,2,90,29,6,202,25.33,29.53,11,8.71,1
32,875,50000,50000,10,291,247,124,162,118,4,30,193,8,8,30,193,-3,0,102,104,0,12,120,2,1,4,40,0,99,54,4,205,7.25,9.62,11,8.46,1
15,455,443,50000,5,151,167,79,203,17,2,31,193,8,8,31,193,-3,0,102,104,0,16,159,2,2,5,53,0,189,140,3,0,0,0,11,8.48,1
4,212,0,0,1,70,7,113,686,0,0,34,495,8,8,17,247,-3,0,57,64,13,29,52,2,0,9,17,0,144,48,6,198,38.16,28.84,11,8.81,1
6,187,8883,8883,2,62,25,116,15,0,0,31,193,8,8,31,193,-3,0,102,104,0,28,52,2,0,9,17,0,157,15,5,201,17.59,19.26,10,7.9,1
6,327,443,50000,3,163,101,149,795,330,1,31,193,8,8,31,193,-3,0,102,104,0,22,52,2,0,7,17,0,51,61,8,205,7.27,5.94,10,7.88,1
6,401,50000,443,2,133,95,121,223,161,0,24,495,8,8,12,247,-3,0,57,64,8,6,164,1,2,2,54,5,426,0,0,0,0,0,10,7.66,1
0,0,0,0,0,0,0,0,0,0,0,32,371,8,8,10,123,-4,0,34,34,13,13,198,1,2,4,66,0,82,1,4,205,6.39,4.08,10,8.4,1
0,0,0,0,0,0,0,0,0,0,0,33,590,8,8,11,196,-4,0,34,34,14,13,120,2,1,4,40,0,90,60,4,200,18.96,14.89,12,8.89,1
5,1311,443,50000,1,437,193,116,24,0,0,30,193,8,8,30,193,-3,0,102,104,0,19,163,1,2,6,54,4,87,59,6,0,0,0,10,8.55,1
80,794,443,50000,26,264,148,60,179,7,35,44,797,5,8,14,265,-3,0,39,43,11,18,115,2,1,6,38,2,420,22,5,197,40.05,32.05,11,8.31,1
39,491,443,50000,13,163,200,173,38,46,16,30,193,8,8,30,193,-3,0,102,104,0,17,162,1,2,5,54,0,70,28,6,201,14.77,11.75,12,9.34,1
72,922,443,50000,24,307,204,121,20,7,31,31,193,8,8,31,193,-3,0,102,104,0,22,131,1,0,7,43,1,65,33,8,0,0,0,10,7.52,1
59,1110,443,50000,19,370,295,173,585,232,21,35,495,8,8,17,247,-3,0,56,60,11,17,115,1,1,5,38,1,257,236,3,199,37.15,40.25,11,9.3,1
11,396,443,8883,3,132,72,121,416,493,1,37,797,5,8,12,265,-3,0,48,53,13,16,157,1,2,5,52,1,96,1,5,201,23.98,22.68,10,7.05,1
6,428,443,50000,2,142,68,116,138,227,1,20,193,8,8,20,193,-3,0,102,105,0,9,148,1,2,3,49,1,641,453,0,0,0,0,11,9.68,1
59,865,443,50000,19,288,183,116,125,100,12,37,495,8,8,18,247,-3,0,54,56,11,10,153,1,2,3,51,2,245,416,1,203,9.47,13.89,12,7.77,1
67,705,443,50000,22,235,70,60,375,4,28,30,193,8,8,30,193,-3,0,105,109,0,17,116,2,3,5,38,0,70,28,6,202,24.36,32.94,13,10.56,1
68,971,443,50000,22,323,293,173,585,234,25,30,193,8,8,30,193,-3,0,102,104,0,17,131,2,1,5,43,0,70,27,6,203,12.62,14.64,11,8.3,1
9,328,443,50000,4,164,97,149,509,615,1,31,193,8,8,31,193,-3,0,102,104,0,52,132,0,0,17,44,1,368,489,19,0,0,0,11,8.5,1
7,487,443,50000,2,162,68,121,355,145,1,56,797,5,8,18,265,-3,0,40,46,8,12,120,2,1,4,40,0,100,54,4,200,21.99,16,13,9.07,1
9,237,50000,50000,3,79,45,60,582,295,0,51,797,5,8,17,265,-3,0,48,59,10,9,196,1,3,3,65,1,247,220,0,200,32.95,68.43,11,8.16,1
9,327,443,50000,4,163,96,149,876,347,1,39,495,8,8,19,247,-3,0,55,57,9,11,116,2,3,3,38,0,121,111,3,0,0,0,9,8.88,1
6,328,443,50000,3,164,102,149,788,328,1,38,495,8,8,19,247,-3,0,53,55,7,3,117,2,3,1,39,0,0,0,0,203,10.2,11.14,11,8.55,1
6,213,8883,8883,2,71,38,119,7,0,0,34,797,5,8,11,265,-3,0,48,57,12,17,115,2,1,5,38,1,223,220,4,202,11.66,7.72,12,8.88,1
9,328,443,50000,4,164,96,149,457,675,1,26,193,8,8,26,193,-3,0,102,104,0,11,150,1,2,3,50,1,222,229,1,0,0,0,11,8.46,1
5,394,443,50000,1,131,90,117,7,0,0,44,797,5,8,14,265,-3,0,39,43,10,15,157,1,2,5,52,1,103,43,4,203,9.56,6.94,10,8.2,1
8,376,50000,443,2,125,84,64,445,516,1,52,797,5,8,17,265,-3,0,42,50,9,3,158,1,2,1,52,0,0,0,0,206,4.1,2.14,13,8.95,1
4,367,443,50000,1,122,83,117,6,0,0,44,495,8,8,22,247,-3,0,58,63,7,15,120,2,1,5,40,0,81,0,5,0,0,0,10,8.49,1
3,328,443,50000,1,164,125,149,10,0,0,45,495,8,8,22,247,-3,0,54,55,7,39,135,1,0,13,45,3,328,481,13,206,5.85,9.93,10,7.86,1
7,379,443,50000,2,126,75,121,168,229,1,34,495,8,8,17,247,-3,0,54,56,9,4,78,2,4,1,26,0,1,0,0,205,4.04,2.29,12,8.96,1
10,392,50000,443,3,130,100,60,505,369,0,35,495,5,5,17,247,-3,0,52,54,12,6,157,1,2,2,52,1,141,219,1,205,8.67,15.23,11,8.48,1
8,424,443,443,2,141,122,60,440,227,0,46,495,8,8,23,247,-3,0,53,56,8,10,120,2,1,3,40,0,115,128,3,0,0,0,11,8.84,1
9,327,443,50000,4,163,96,149,598,524,1,37,495,8,8,18,247,-3,0,57,65,11,15,157,1,2,5,52,1,231,247,3,202,15.84,17.99,10,7.43,1
6,187,8883,8883,2,62,25,116,29,0,0,77,797,5,8,25,265,-3,0,43,51,13,8,115,2,1,2,38,1,309,452,1,201,18.54,18.44,12,9.79,1
3,327,443,50000,1,163,124,149,10,0,0,40,495,8,8,20,247,-3,0,54,59,5,14,126,1,0,4,42,2,75,37,3,0,0,0,9,7.19,1
9,237,50000,50000,3,79,45,60,255,75,0,34,495,8,8,17,247,-3,0,56,60,10,24,90,0,0,8,30,0,48,34,9,204,12.68,17.63,11,8.16,1
2,140,443,443,1,70,0,150,0,0,0,48,495,5,5,24,247,-3,0,56,61,2,31,94,2,2,10,31,0,141,80,6,203,20.4,26.34,11,7.75,1
0,0,0,0,0,0,0,0,0,0,0,33,371,8,8,11,123,-4,0,34,34,13,16,131,2,1,5,43,0,69,29,6,0,0,0,11,8.21,1
3,327,443,50000,1,163,124,149,10,0,0,46,797,5,8,15,265,-3,0,37,40,11,26,132,0,0,8,44,1,44,30,10,199,22.87,29.61,9,7.66,1
9,327,443,50000,4,163,96,149,849,337,1,48,797,5,8,16,265,-3,0,37,39,9,36,95,0,0,12,31,0,31,32,15,200,50.06,111.23,10,7.98,1
17,246,50000,443,5,82,63,64,37,44,0,43,797,5,8,14,265,-3,0,36,36,12,6,169,1,2,2,56,2,13,19,1,203,9.44,5.24,12,9.21,1
10,485,50000,443,3,161,80,121,293,109,0,40,495,8,8,20,247,-3,0,53,54,10,12,115,2,1,4,38,1,134,112,3,0,0,0,10,7.39,1
6,327,443,50000,3,163,102,149,794,330,1,49,797,5,8,16,265,-3,0,38,41,10,18,158,2,2,6,52,1,217,210,5,200,2.24,1.9,10,8.37,1
4,236,50000,8883,1,78,7,60,7,0,0,20,193,8,8,20,193,-3,0,102,105,0,22,26,2,2,11,13,0,246,5,0,0,0,0,10,7.48,1
4,120,443,50000,2,60,28,143,42,0,0,33,371,8,8,11,123,-4,0,34,34,14,3,133,2,1,1,44,0,0,0,0,0,0,0,10,9.01,1
10,392,50000,443,3,130,100,60,356,347,0,34,495,8,8,17,247,-3,0,59,63,10,15,158,1,2,5,52,1,293,316,4,202,6.33,4.98,10,7.89,1
19,396,50000,443,6,132,113,64,365,534,2,44,797,5,8,14,265,-3,0,53,67,11,16,115,2,1,5,38,1,86,1,5,202,11.13,13.1,12,8.63,1
5,508,50000,443,1,169,86,121,74,0,0,43,495,5,5,21,247,-3,0,56,64,8,20,159,1,2,6,53,2,692,909,4,0,0,0,11,8.69,1
12,400,50000,443,4,133,125,60,398,514,1,51,495,8,8,25,247,-3,0,53,55,5,15,115,2,1,5,38,1,96,82,4,202,16.11,21.1,11,8.53,1
39,282,50000,50000,13,94,59,60,126,36,5,48,797,5,8,16,265,-3,0,37,39,9,3,159,1,2,1,53,0,0,0,0,206,3.23,3.14,10,8.16,1
14,389,50000,443,4,129,90,64,336,400,1,31,193,8,8,31,193,-3,0,102,104,0,19,115,2,1,6,38,2,584,256,5,0,0,0,11,8.6,1
11,351,50000,443,3,117,84,64,182,250,2,30,193,8,8,30,193,-3,0,102,104,0,19,115,2,1,6,38,1,210,250,5,207,4.39,2.22,11,7.71,1
18,275,8883,50000,6,91,18,117,67,34,6,47,797,5,8,15,265,-3,0,37,40,10,15,116,2,3,5,38,0,81,0,5,204,9.3,12.74,11,8.01,1
18,177,50000,50000,9,88,30,58,225,104,0,28,495,8,8,14,247,-3,0,69,80,7,13,150,1,2,4,50,0,65,33,4,0,0,0,12,8.67,1
5,388,443,50000,1,129,92,121,29,0,0,30,193,8,8,30,193,-3,0,102,104,0,23,124,1,0,7,41,2,66,41,6,204,19.75,50.1,11,8.71,1
8,453,443,50000,2,151,131,114,20,27,1,38,495,8,8,19,247,-3,0,54,57,12,4,157,1,2,1,52,1,13,0,0,202,22.53,29.55,11,8.75,1
16,468,443,50000,5,156,68,117,649,230,3,35,495,8,8,17,247,-3,0,57,64,12,18,120,2,1,6,40,0,71,27,7,203,20.82,28.35,11,8.16,1
22,181,50000,50000,11,90,0,58,300,5,0,51,495,8,8,25,247,-3,0,55,59,5,33,94,2,2,11,31,5,162,126,5,0,0,0,10,8.43,1
20,181,50000,50000,10,90,0,58,301,61,0,30,193,8,8,30,193,-3,0,102,104,0,15,158,1,2,5,52,3,69,31,4,199,57.25,75.59,9,7.49,1
5,409,443,50000,1,136,103,117,104,0,0,31,193,8,8,31,193,-3,0,102,104,0,28,52,2,0,9,17,0,155,21,5,199,24.64,42.82,13,9.93,1
8,395,443,50000,2,131,75,121,575,227,0,38,797,5,8,12,265,-3,0,50,61,12,3,116,2,1,1,38,0,0,0,0,0,0,0,14,11.36,1
11,432,50000,443,3,144,128,64,300,174,1,34,495,5,5,17,247,-3,0,53,54,12,14,111,2,1,4,37,0,93,25,4,202,11.47,12.04,12,9.26,1
0,0,0,0,0,0,0,0,0,0,0,24,495,8,8,12,247,-3,0,58,66,9,14,132,2,1,4,44,10,84,36,4,203,10.35,7.18,10,7.72,1
6,214,8883,8883,2,71,13,116,61,0,0,30,193,8,8,30,193,-3,0,102,104,0,17,158,2,2,5,52,1,89,21,5,0,0,0,10,8.25,1
14,390,0,0,4,130,150,230,29,5,4,45,797,5,8,15,265,-3,0,38,40,11,3,120,2,1,1,40,0,0,0,0,204,2.9,2.11,11,8.06,1
9,253,50000,50000,3,84,43,56,249,59,0,52,797,5,8,17,265,-3,0,37,40,9,19,115,2,2,6,38,0,235,219,4,206,3.12,1.78,11,8.38,1
9,410,443,50000,3,136,107,117,132,86,2,42,797,5,8,14,265,-3,0,45,42,12,15,132,2,1,5,44,0,81,0,5,0,0,0,10,8.53,1
8,348,50000,443,2,116,84,64,158,245,1,30,193,8,8,30,193,-3,0,102,104,0,21,153,2,2,7,51,0,240,238,5,201,2.05,0.99,11,8.8,1
2,197,50000,50000,1,98,0,58,0,0,0,31,193,8,8,31,193,-3,0,102,104,0,4,120,2,1,1,40,0,0,0,0,206,3,1.99,10,7.53,1
6,328,443,50000,3,164,102,149,822,342,1,46,797,5,8,15,265,-3,0,39,43,7,18,115,2,1,6,38,0,220,229,5,201,1.91,0.74,10,8.52,1
6,401,50000,443,2,133,95,121,203,223,0,35,495,8,8,17,247,-3,0,63,77,12,19,152,1,2,6,50,2,490,553,4,0,0,0,10,8.41,1
6,328,443,50000,3,164,102,149,823,343,1,31,193,8,8,31,193,-3,0,102,104,0,15,116,2,1,5,38,0,301,313,4,205,6.22,4.21,10,7.74,1
2,197,50000,50000,1,98,0,58,0,0,0,32,495,8,8,16,247,-3,0,54,58,9,10,154,3,2,3,51,0,81,1,3,0,0,0,11,8.81,1
3,150,8883,50000,1,75,10,149,10,0,0,41,495,8,8,20,247,-3,0,62,72,10,26,26,2,2,13,13,0,244,1,0,203,8.33,5.94,11,8.65,1
4,140,50000,443,1,46,9,64,25,0,0,31,495,8,8,15,247,-3,0,51,52,14,14,120,2,1,4,40,0,88,24,5,206,4.82,4.11,12,8.77,1
14,415,50000,443,4,138,85,121,621,331,2,28,495,8,8,14,247,-3,0,52,52,12,19,153,1,2,6,51,2,430,508,4,205,2.98,1.7,12,8.51,1
8,249,50000,50000,2,83,68,60,495,151,0,30,193,8,8,30,193,-3,0,102,104,0,15,116,2,3,5,38,0,81,0,5,0,0,0,10,8.27,1
6,327,443,50000,3,163,102,149,1639,696,1,35,495,8,8,17,247,-3,0,53,54,13,16,153,2,2,5,51,1,88,0,5,206,4.18,3.01,10,7.72,1
0,0,0,0,0,0,0,0,0,0,0,32,193,8,8,32,193,-3,0,105,108,0,19,115,2,1,6,38,1,73,37,6,207,4.83,3.5,11,8.66,1
