timestamp,src,dest,type,freq,avg_sz,std_sz,avg_del,std_del
1549715815,0,1c7c,3,4,63.5,2.89,414864.67,688051.93
1549715818,ffff,ffff,0,44,0,0,68828.07,86645.83
1549715818,5408,0,1,1,26,0,0,0
1549737451,700a,0,1,1,81,0,0,0
1549737451,b88f,0,1,2,68,0,51243,0
1549737451,b88f,0,3,1,71,0,0,0
1549737454,700a,0,2,13,26,0,244999.83,922.22
1549737454,0,b88f,1,6,62.83,3.43,202651.6,348672.28
1549737454,1c7c,0,1,2,63,5.66,41750,0
1549737457,700a,0,2,9,26,0,306517.75,113147.79
1549737457,5408,0,2,1,26,0,0,0
1549737457,7dfa,0,4,1,26,0,0,0
1549737460,0,ffff,3,1,64,0,0,0
1549737460,ffff,ffff,0,7,0,0,275751,226320.53
1549737460,b88f,1c7c,2,1,26,0,0,0
1549737463,ffff,ffff,0,18,0,0,146917.71,192386.09
1549737463,700a,0,2,13,26,0,244822.5,902.6
1549737463,5408,0,2,1,26,0,0,0
1549737466,700a,0,2,12,26,0,267670.82,73741.6
1549737466,0,0,0,1,0,0,0,0
1549737466,0,b88f,1,8,63.5,3.42,287191.57,391394.81
1549737469,700a,0,2,11,26,0,294586.5,102995.02
1549737469,0,b88f,1,7,63.43,3.69,431374.33,995867.26
1549737469,5408,0,2,1,26,0,0,0
1549737472,ffff,ffff,0,18,0,0,99639.41,191840.73
1549737472,b88f,0,1,2,59,0,4494,0
1549737472,b88f,1c7c,2,3,26,0,503747,698052.99
1549737475,700a,0,2,11,26,0,245101.2,861.88
1549737475,ffff,ffff,0,5,0,0,562750.25,710401.48
1549737475,5408,0,2,1,26,0,0,0
1549737478,b88f,0,1,7,64.14,4.81,338175.33,432974.77
1549737478,7001,0,5,1,91,0,0,0
1549737478,7031,0,5,1,87,0,0,0
1549737481,700a,0,2,11,26,0,290413.2,96138
1549737481,1c7c,0,1,2,63,5.66,50856,0
1549737481,5408,0,2,1,26,0,0,0
1549737484,700a,0,2,12,26,0,267147.27,73850.19
1549737484,0,1c7c,1,2,63.5,3.54,15372,0
1549737484,b88f,1c7c,2,1,26,0,0,0
1549737487,700a,0,2,13,26,0,244562,2042.56
1549737487,1c7c,0,3,1,69,0,0,0
1549737487,5408,0,2,1,26,0,0,0
1549737490,700a,0,2,7,26,0,285308.33,99417.99
1549737490,b88f,0,3,1,71,0,0,0
1549737490,b88f,1c7c,2,2,26,0,8990,0
1549737493,700a,0,2,14,26,0,226293.46,65585.26
1549737493,1c7c,ffff,3,1,64,0,0,0
1549737493,5408,0,2,1,26,0,0,0
1549737496,700a,0,2,11,26,0,295272.5,103164.1
1549737496,0,ddbd,1,1,139,0,0,0
1549737499,700a,0,2,7,26,0,285809.17,99297.94
1549737499,ffff,ffff,0,7,0,0,142496.67,116899.88
1549737499,5408,0,2,1,26,0,0,0
1549737502,700a,0,2,8,26,0,386659.29,500638.4
1549737502,0,ffff,3,1,64,0,0,0
1549737502,b88f,1c7c,2,1,26,0,0,0
1549737505,700a,0,1,3,75,0,501558,703486.39
1549737505,5408,0,2,1,26,0,0,0
1549737505,1c7c,0,1,2,63,5.66,38124,0
1549737508,700a,0,2,12,26,0,246499.91,4286.4
1549737508,b88f,1c7c,2,1,26,0,0,0
1549737508,1c7c,ffff,3,1,64,0,0,0
1549737511,700a,0,2,10,26,0,300001.78,108781.02
1549737511,0,1c7c,1,4,63.5,2.89,415951,686673.33
1549737511,5408,0,2,1,26,0,0,0
1549737514,700a,0,2,8,26,0,380394.57,384668.78
1549737514,0,1c7c,1,7,63.86,2.67,412764.5,615807.08
1549737514,0,ddbe,1,1,141,0,0,0
1549737517,ffff,ffff,0,19,0,0,168972,212774.28
1549737517,1c7c,0,1,1,59,0,0,0
1549737517,b88f,1c7c,2,1,26,0,0,0
1549737520,700a,0,2,11,26,0,294225.8,103837.97
1549737520,1c7c,0,1,6,63,4.38,498799,626237.12
1549737523,700a,0,2,9,26,0,364450.62,335453.17
1549737523,0,700a,1,1,68,0,0,0
1549737523,b88f,1c7c,2,1,26,0,0,0
1549737526,700a,0,2,13,26,0,245509.25,612.72
1549737526,0,1c7c,1,2,63.5,3.54,19421,0
1549737526,5408,0,2,1,26,0,0,0
1549737529,700a,0,2,8,26,0,246892.71,15626.04
1549737529,cda3,700a,1,1,68,0,0,0
1549737529,5408,0,1,1,68,0,0,0
1549737532,0,ffff,3,8,64.88,0.35,201285.57,145583.67
1549737532,1c7c,0,3,1,69,0,0,0
1549737532,1c7c,0,1,2,63,5.66,39997,0
1549737535,700a,0,1,1,75,0,0,0
1549737535,0,cda3,1,1,68,0,0,0
1549737535,cda3,700a,1,2,86,25.46,8874,0
1549737538,700a,0,2,12,26,0,246546.36,5242.77
1549737538,0,ffff,3,1,65,0,0,0
1549737538,0,ffff,1,1,65,0,0,0
1549737541,700a,0,2,15,26,0,209964.43,86315.91
1549737541,0,700a,1,1,104,0,0,0
1549737541,cda3,700a,1,2,86,25.46,23490,0
1549737544,700a,0,2,9,26,0,363734.62,336635.07
1549737544,1c7c,0,3,2,69,0,88631,0
1549737544,1c7c,0,1,2,63,5.66,89367,0
1549737547,700a,0,2,13,26,0,246364.42,4388.32
1549737547,5408,0,1,1,59,0,0,0
1549737547,b88f,1c7c,2,1,26,0,0,0
1549737550,700a,0,2,11,26,0,269587.5,77492.45
1549737550,0,ffff,3,1,64,0,0,0
1549737550,0,1c7c,1,2,63.5,3.54,21869,0
1549737553,700a,0,2,9,26,0,366702.12,356843.84
1549737553,5408,0,2,1,26,0,0,0
1549737553,b88f,1c7c,2,1,26,0,0,0
1549737556,700a,0,2,11,26,0,245274.4,1036.18
1549737556,1c7c,0,1,2,63,5.66,42238,0
1549737556,0,1c7c,1,2,63.5,3.54,19540,0
1549737559,700a,0,2,11,26,0,221711.7,69215.21
1549737559,5408,0,2,1,26,0,0,0
1549737559,cda3,700a,1,1,68,0,0,0
1549737562,700a,0,2,13,26,0,224822.92,69902.15
1549737562,0,cda3,1,1,75,0,0,0
1549737562,cda3,700a,1,1,68,0,0,0
1549737565,1c7c,0,1,6,63,4.38,498374.8,628355.18
1549737565,700a,0,2,13,26,0,204050.08,91144.45
1549737565,700a,cda3,1,4,73.5,7.14,405501.67,306032.61
1549737568,700a,0,2,13,26,0,246426.33,4555.26
1549737568,0,ffff,3,1,64,0,0,0
1549737568,0,1c7c,1,4,63.5,2.89,825868.67,1400166.92
1549737571,700a,0,2,13,26,0,224885.58,68200.29
1549737571,5408,0,2,1,26,0,0,0
1549737571,0,1c7c,1,2,63.5,3.54,20660,0
1549737574,700a,0,1,1,75,0,0,0
1549737574,0,700a,1,1,68,0,0,0
1549737577,700a,0,2,11,26,0,245400.3,765.2
1549737577,ffff,ffff,0,10,0,0,272666.56,134371.75
1549737577,5408,0,2,1,26,0,0,0
1549737580,700a,0,2,12,26,0,246330.55,3694.47
1549737580,0,1c7c,1,2,63.5,3.54,18758,0
1549737580,1c7c,0,1,2,63,5.66,41250,0
1549737583,700a,0,2,10,26,0,323376.56,336339.46
1549737583,0,700a,1,1,68,0,0,0
1549737583,5408,0,2,1,26,0,0,0
1549737586,700a,0,2,12,26,0,222531.91,71292.52
1549737586,1c7c,0,1,5,63.8,4.38,318488,577521.83
1549737586,1c7c,ffff,3,1,64,0,0,0
1549737589,ffff,ffff,0,25,0,0,129327.67,116089.02
1549737589,5408,0,2,1,26,0,0,0
1549737589,cda3,700a,1,1,68,0,0,0
1549737592,0,1c7c,1,6,63.5,2.74,505040.6,666044.12
1549737592,b88f,1c7c,2,1,26,0,0,0
1549737592,cda3,700a,1,2,73.5,7.78,246882,0
1549737595,700a,0,1,1,75,0,0,0
1549737595,5408,0,2,1,26,0,0,0
1549737595,cda3,700a,1,3,72.33,7.51,490319,682804.94
1549737598,700a,0,2,15,26,0,211027,88837.65
1549737598,1c7c,0,1,2,63,5.66,41877,0
1549737598,0,1c7c,1,2,63.5,3.54,19365,0
1549737601,700a,0,2,10,26,0,299332.67,163266.48
1549737601,cda3,700a,1,1,68,0,0,0
1549737604,700a,0,2,8,26,0,416234.29,356667.83
1549737604,0,ffff,3,7,65,0,152086.33,65786.2
1549737604,0,700a,1,1,68,0,0,0
1549737607,700a,0,2,14,26,0,226327.77,67444.61
1549737607,ffff,ffff,0,14,0,0,207548.54,79054.49
1549737607,5408,0,2,1,26,0,0,0
1549737610,700a,0,2,13,26,0,246512.08,4351.77
1549737610,ffff,ffff,0,14,0,0,227567.62,43905.19
1549737610,b88f,1c7c,2,1,26,0,0,0
1549737613,ffff,ffff,0,20,0,0,153598.26,185944.7
1549737613,5408,0,2,1,26,0,0,0
1549737613,b88f,1c7c,2,1,26,0,0,0
1549737616,700a,cda3,1,2,75.5,10.61,246363,0
1549737616,5408,0,1,2,63.5,6.36,1024969,0
1549737616,5408,0,2,2,26,0,8745,0
1549737619,700a,0,2,11,26,0,246587.7,3195.4
1549737619,0,700a,1,1,104,0,0,0
1549737619,cda3,700a,1,1,68,0,0,0
1549737622,700a,0,2,11,26,0,270074.4,180795.21
1549737622,b88f,1c7c,2,1,26,0,0,0
1549737622,cda3,700a,1,1,68,0,0,0
1549737625,700a,0,2,15,26,0,208320.57,179250.44
1549737625,cda3,700a,1,2,74.5,9.19,10003,0
1549737625,1c7c,0,1,2,63,5.66,43162,0
1549737628,700a,0,2,14,26,0,227192.38,67972.62
1549737628,5408,0,2,2,26,0,8764,0
1549737628,5408,0,1,2,63.5,6.36,1025523,0
1549737631,700a,0,2,15,26,0,210428.5,86000.6
1549737631,0,cda3,1,1,68,0,0,0
1549737631,cda3,700a,1,1,68,0,0,0
1549737634,ffff,ffff,0,19,0,0,155721.56,100572.59
1549737634,0,700a,1,1,68,0,0,0
1549737634,1c7c,0,1,2,63,5.66,41330,0
1549737637,1c7c,0,1,6,63,4.38,499850.4,627640.46
1549737637,700a,0,2,10,26,0,272389.11,81924.37
1549737640,700a,0,2,13,26,0,246020.25,3546.85
1549737640,1c7c,0,1,2,63,5.66,43735,0
1549737640,5408,0,1,1,68,0,0,0
1549737643,1c7c,0,1,4,63,4.62,424575.67,663953.27
1549737643,5408,0,1,2,59,0,995398,0
1549737643,5408,0,2,3,26,0,504257,698984.95
1549737646,5408,0,2,1,26,0,0,0
1549737646,0,1c7c,1,5,64,2.74,313073.75,594181.55
1549737646,1c7c,0,1,4,63,4.62,423284.33,655679.51
1549737649,700a,0,2,15,26,0,212971.71,84850
1549737649,1c7c,ffff,3,1,64,0,0,0
1549737649,5408,0,2,1,26,0,0,0
1549737652,700a,0,2,15,26,0,212267.79,83733.33
1549737652,b88f,1c7c,2,1,26,0,0,0
1549737652,cda3,700a,1,1,79,0,0,0
1549737655,ffff,ffff,0,45,0,0,70380.7,107153.02
1549737655,1c7c,0,1,4,63,4.62,422834.33,620936.2
1549737655,1c7c,0,3,3,69,0,613943,742162.31
1549737658,700a,0,2,10,26,0,301430.67,163019.82
1549737658,5408,0,1,1,68,0,0,0
1549737658,b88f,1c7c,2,1,26,0,0,0
1549737661,0,ffff,3,2,65,0,315555,0
1549737661,1c7c,0,1,4,63,4.62,422915,659646.2
1549737661,cda3,700a,1,3,68,0,6938.5,3619.68
1549737664,700a,0,2,9,26,0,363374.25,335926.83
1549737664,1c7c,ffff,3,1,64,0,0,0
1549737664,b88f,1c7c,2,1,26,0,0,0
1549737667,0,ffff,3,1,65,0,0,0
1549737667,5408,0,2,1,26,0,0,0
1549737670,1c7c,0,1,4,63,4.62,425368.67,660593.37
1549737670,700a,0,2,12,26,0,245420.64,440.84
1549737670,b88f,1c7c,2,1,26,0,0,0
1549737673,700a,0,2,5,26,0,245403.25,715.3
1549737673,0,1c7c,1,4,63.5,2.89,415914.33,688777.49
1549737673,0,5408,1,2,61.5,3.54,8752,0
1549737676,700a,0,2,12,26,0,267511.82,130398.28
1549737676,cda3,700a,1,1,68,0,0,0
1549737676,1c7c,0,1,2,63,5.66,43239,0
1549737679,b88f,1c7c,2,1,26,0,0,0
1549737679,96,ffff,1,1,64,0,0,0
1549737679,cda3,700a,1,1,68,0,0,0
1549737682,700a,0,2,13,26,0,245126.33,1631.9
1549737682,cda3,700a,1,1,68,0,0,0
1549737682,b88f,1c7c,2,1,26,0,0,0
1549737685,ffff,ffff,0,32,0,0,74204.9,104992.07
1549737685,1c7c,0,1,4,63,4.62,422382.67,661014.9
1549737685,cda3,700a,1,3,72.33,7.51,489385,679707.81
1549737688,5408,0,2,2,26,0,3023,0
1549737688,316a,0,4,1,26,0,0,0
1549737688,b88f,1c7c,2,1,26,0,0,0
1549737691,1c7c,0,1,4,63,4.62,424223.33,659791.56
1549737691,cda3,700a,1,1,68,0,0,0
1549737691,5408,0,2,1,26,0,0,0
1549737694,700a,0,2,8,26,0,346003.14,385314.27
1549737694,0,700a,1,1,68,0,0,0
1549737694,b88f,1c7c,2,1,26,0,0,0
1549737697,1c7c,0,1,4,63,4.62,422323.67,660606.37
1549737697,700a,0,2,10,26,0,272264.22,81498.92
1549737697,5408,0,1,1,68,0,0,0
1549737700,5408,0,2,3,26,0,504257,700762.62
1549737700,1c7c,0,1,4,63,4.62,424784.67,658539.96
1549737700,b88f,1c7c,2,1,26,0,0,0
1549737703,ffff,ffff,0,10,0,0,163554.56,112580.55
1549737703,1c7c,0,1,2,63,5.66,43742,0
1549737703,0,1c7c,1,2,63.5,3.54,19390,0
1549737706,ffff,ffff,0,22,0,0,145803.43,103529.12
1549737706,1c7c,ffff,3,1,64,0,0,0
1549737706,b88f,1c7c,2,1,26,0,0,0
1549737709,700a,0,2,14,26,0,227328.31,60694.54
1549737709,ffff,ffff,0,16,0,0,197016.53,182690.3
1549737709,cda3,700a,1,1,68,0,0,0
1549737712,700a,0,2,14,26,0,209432.38,87682.31
1549737712,b88f,1c7c,2,1,26,0,0,0
1549737712,cda3,700a,1,1,79,0,0,0
1549737715,ffff,ffff,0,23,0,0,91879.82,91709.38
1549737715,1c7c,0,3,1,69,0,0,0
1549737715,1c7c,0,1,2,63,5.66,41610,0
1549737718,ffff,ffff,0,34,0,0,94246.3,96348.6
1549737718,1c7c,0,3,1,69,0,0,0
1549737718,5408,0,2,1,26,0,0,0
1549737721,b88f,1c7c,2,1,26,0,0,0
1549737721,700a,cda3,1,4,75.5,8.66,41793.33,59505.54
1549737721,cda3,700a,1,1,68,0,0,0
1549737724,700a,0,2,9,26,0,363982.88,336739.85
1549737724,1c7c,0,1,2,63,5.66,40629,0
1549737724,b88f,1c7c,2,1,26,0,0,0
1549737727,700a,0,2,13,26,0,244874.33,791.39
1549737727,1c7c,0,1,4,63,4.62,408363,631768.33
1549737727,1c7c,0,3,1,69,0,0,0
1549737730,700a,0,2,11,26,0,246962.8,5781.14
1549737730,ffff,ffff,0,11,0,0,246962.7,5364.56
1549737733,b88f,1c7c,2,1,26,0,0,0
1549737733,700a,0,1,1,81,0,0,0
1549737733,5408,0,2,1,26,0,0,0
1549737736,700a,0,2,11,26,0,244960.1,112869.58
1549737736,1c7c,0,1,3,64.33,4.62,635874.5,838244.68
1549737736,cda3,700a,1,1,68,0,0,0
1549737739,700a,0,2,13,26,0,246270.42,3787.52
1549737739,0,1c7c,1,2,63.5,3.54,13187,0
1549737739,5408,0,2,1,26,0,0,0
1549737742,1c7c,0,1,4,63,4.62,423709,652734.92
1549737742,700a,0,2,13,26,0,224562.33,63052.3
1549737742,700a,cda3,1,3,70.33,4.04,1429498.5,2014016.18
1549737745,700a,0,2,12,26,0,264920.73,247234.51
1549737745,0,1c7c,1,2,63.5,3.54,25774,0
1549737745,5408,0,2,1,26,0,0,0
1549737748,700a,ffff,1,1,68,0,0,0
1549737748,0,700a,1,1,65,0,0,0
1549737748,b88f,1c7c,2,1,26,0,0,0
1549737751,700a,0,2,14,26,0,226183.62,65463.13
1549737751,5408,0,2,3,26,0,504007,703759.34
1549737751,5408,0,1,2,63.5,6.36,1022858,0
1549737754,700a,0,2,14,26,0,207471.23,91310.96
1549737754,1c7c,0,1,4,63,4.62,423039.33,661913.21
1549737754,b88f,1c7c,2,1,26,0,0,0
1549737757,700a,0,2,13,26,0,245272.58,969.55
1549737757,0,ffff,3,1,64,0,0,0
1549737757,5408,0,2,1,26,0,0,0
1549737760,700a,0,2,11,26,0,196461.7,100882.64
1549737760,0,cda3,1,1,59,0,0,0
1549737760,cda3,700a,1,1,65,0,0,0
1549737763,ffff,ffff,0,17,0,0,168500.62,104826.03
1549737763,1c7c,0,1,4,61,4,15545.33,20795.07
1549737763,0,1c7c,1,2,63.5,3.54,15667,0
1549737766,700a,00cf,2,1,26,0,0,0
1549737766,cda3,700a,1,1,68,0,0,0
1549737766,1c7c,0,1,2,63,5.66,40868,0
1549737769,700a,0,2,16,26,0,213191.33,83977.13
1549737769,0,700a,1,1,68,0,0,0
1549737769,5408,0,2,1,26,0,0,0
1549737772,700a,0,2,13,26,0,204813.42,92090.92
1549737772,ffff,ffff,0,17,0,0,153531.12,113922.1
1549737772,0,700a,1,3,68,15.59,130063,175076.81
1549737775,700a,0,2,12,26,0,200512.27,95582.27
1549737775,0,700a,1,2,73,11.31,8492,0
1549737775,cda3,700a,1,1,59,0,0,0
1549737778,700a,0,2,13,26,0,245196.75,768.8
1549737778,5408,0,2,1,26,0,0,0
1549737778,ffff,ffff,0,14,0,0,220222.31,63380.9
1549737781,b88f,1c7c,2,1,26,0,0,0
1549737781,b000,ffff,1,1,64,0,0,0
1549737781,5408,0,2,1,26,0,0,0
1549737784,700a,0,2,11,26,0,269585.8,77188.62
1549737784,5408,0,2,2,26,0,10123,0
1549737784,5408,0,1,1,59,0,0,0
1549737787,700a,0,2,11,26,0,244834.3,110170.56
1549737787,0,700a,1,2,80.5,30.41,8494,0
1549737787,5408,0,2,1,26,0,0,0
1549737790,700a,0,2,14,26,0,226354.23,65566.37
1549737790,1c7c,0,1,2,63,5.66,42139,0
1549737790,1c7c,0,3,1,69,0,0,0
1549737793,b88f,1c7c,2,1,26,0,0,0
1549737793,5408,0,2,1,26,0,0,0
1549737793,0,700a,1,1,68,0,0,0
1549737796,700a,0,2,11,26,0,294161.8,155028.2
1549737796,0,1c7c,1,7,63.86,2.67,413395.67,504936.12
1549737799,700a,0,2,13,26,0,245208.42,616.77
1549737799,0,dab6,1,1,80,0,0,0
1549737799,5408,0,2,1,26,0,0,0
1549737802,700a,0,2,14,26,0,226221.46,67453.06
1549737802,0,ffff,3,1,64,0,0,0
1549737802,0,1c7c,1,6,63.5,2.74,496300.6,649057.18
1549737805,b88f,1c7c,2,1,26,0,0,0
1549737805,0,700a,1,1,68,0,0,0
1549737805,5408,0,2,2,26,0,2863,0
1549737808,700a,0,2,13,26,0,244843.42,740.97
1549737808,0,1c7c,1,4,63.5,2.89,416378.67,687511.88
1549737808,b88f,1c7c,2,1,26,0,0,0
1549737811,700a,0,2,13,26,0,245170.08,870.54
1549737811,1c7c,0,1,3,64.33,4.62,613816.5,815755.86
1549737811,0,1c7c,1,3,62.67,2.89,613836,845995.28
1549737814,0,1c7c,1,3,64.33,2.89,612448.5,841935.78
1549737814,700a,0,2,11,26,0,292697.5,100175.4
1549737814,b88f,1c7c,2,1,26,0,0,0
1549737817,700a,0,2,8,26,0,244692.43,3055.15
1549737817,0,ffff,3,1,64,0,0,0
1549737817,1c7c,ffff,3,1,64,0,0,0
1549737820,700a,0,2,13,26,0,245041.33,1992.11
1549737820,ffff,ffff,0,13,0,0,244933.75,2358.35
1549737823,700a,0,2,12,26,0,266394.18,72130.96
1549737823,0,700a,1,1,68,0,0,0
1549737823,5408,0,2,1,26,0,0,0
1549737826,700a,0,2,12,26,0,244976.36,608.93
1549737826,1c7c,0,1,3,64.33,4.62,633665.5,840463.58
1549737826,0,1c7c,1,4,63.5,2.89,414534.67,686585.23
1549737829,700a,0,2,13,26,0,245395.17,530.79
1549737829,0,ffff,3,1,64,0,0,0
1549737829,5408,0,2,1,26,0,0,0
1549737832,700a,0,2,13,26,0,245478.58,434.8
1549737832,0,ffff,3,1,64,0,0,0
1549737832,0,1c7c,1,2,63.5,3.54,20355,0
1549737835,1c7c,0,1,2,63,5.66,38887,0
1549737835,700a,0,2,16,26,0,181000.8,111295.29
1549737835,5408,0,2,1,26,0,0,0
1549737838,700a,0,2,13,26,0,244893.25,7186.08
1549737838,b88f,1c7c,2,1,26,0,0,0
1549737838,1c7c,0,3,1,69,0,0,0
1549737841,1c7c,0,1,4,63,4.62,407922.33,635287.48
1549737841,700a,0,2,11,26,0,269462.3,77180.79
1549737841,5408,0,2,1,26,0,0,0
1549737844,700a,0,2,8,26,0,272020.14,71912.58
1549737844,0,ffff,3,1,64,0,0,0
1549737844,1.00E+00,0,0,1,0,0,0,0
1549737847,700a,0,2,11,26,0,269298.3,77813.37
1549737847,b88f,1c7c,2,1,26,0,0,0
1549737847,5408,0,2,1,26,0,0,0
1549737850,ffff,ffff,0,17,0,0,183569.62,132191
1549737850,0,ffff,3,1,64,0,0,0
1549737850,0,1c7c,1,2,63.5,3.54,18226,0
1549737853,700a,0,2,12,26,0,266454.18,70872.84
1549737853,0,700a,1,1,68,0,0,0
1549737853,5408,0,2,1,26,0,0,0
1549737856,700a,0,2,13,26,0,244770.5,862.19
1549737856,0,ffff,3,1,64,0,0,0
1549737856,0,1c7c,1,4,63.5,2.89,415211.33,686674.72
1549737859,700a,0,2,12,26,0,245023.27,643.42
1549737859,0,1c7c,1,4,63.5,2.89,415609,689564.37
1549737859,5408,0,2,1,26,0,0,0
1549737862,700a,0,2,13,26,0,245041.33,658.04
1549737862,1c7c,ffff,3,1,64,0,0,0
1549737862,b88f,1c7c,2,1,26,0,0,0
1549737865,700a,0,1,1,81,0,0,0
1549737865,5408,0,2,1,26,0,0,0
1549737868,0,4c10,1,1,68,0,0,0
1549737868,ffff,ffff,0,13,0,0,224770.33,67888.23
1549737868,b88f,1c7c,2,1,26,0,0,0
1549737871,ffff,ffff,0,20,0,0,157539.37,105986.36
1549737871,0,1c7c,1,2,63.5,3.54,16868,0
1549737871,1c7c,0,1,2,63,5.66,41873,0
1549737874,700a,0,2,7,26,0,324189.33,122323.8
1549737874,0,700a,1,1,68,0,0,0
1549737874,833d,0,9,1,26,0,0,0
1549737877,700a,0,2,13,26,0,244739.17,2152.76
1549737877,b88f,1c7c,2,1,26,0,0,0
1549737877,5408,0,2,1,26,0,0,0
1549737880,700a,0,2,10,26,0,244988.33,121938.97
1549737880,e00a,0,10,1,26,0,0,0
1549737880,1c7c,ffff,3,1,64,0,0,0
1549737883,700a,0,2,16,26,0,228133.07,109816.73
1549737883,0,700a,1,1,68,0,0,0
1549737883,5408,0,2,1,26,0,0,0
1549737886,700a,0,2,14,26,0,226124.54,65975.21
1549737886,0,ffff,11,1,65,0,0,0
1549737886,0,ff3f,1,1,65,0,0,0
1549737889,b88f,1c7c,2,1,26,0,0,0
1549737889,5408,0,2,1,26,0,0,0
1549737889,0,ffff,3,1,64,0,0,0
1549737892,700a,0,2,11,26,0,220816.1,137971.21
1549737892,5408,0,2,2,26,0,8735,0
1549737892,5408,0,1,2,63.5,6.36,1025513,0
1549737895,700a,0,2,16,26,0,197582.13,97884.39
1549737895,0,700a,1,4,71.25,6.5,80997.67,125034.02
1549737895,5408,0,2,1,26,0,0,0
1549737898,700a,0,2,16,26,0,195958.07,99956.16
1549737898,0,ffff,3,2,65,0,12848,0
1549737898,0,1c7c,1,4,63.5,2.89,416075.67,686968.88
1549737901,0,ffff,3,7,65,0,178460.33,164043.9
1549737901,1c7c,0,3,1,69,0,0,0
1549737901,1c7c,0,1,2,63,5.66,38132,0
1549737904,700a,0,2,13,26,0,199415.75,130818.55
1549737904,0,700a,1,1,68,0,0,0
1549737904,5408,0,1,1,68,0,0,0
1549737907,700a,0,2,13,26,0,245023,549.64
1549737907,5408,0,2,3,26,0,504244,702492.2
1549737907,5408,0,1,1,59,0,0,0
1549737910,1c7c,0,3,1,69,0,0,0
1549737910,5408,0,1,1,68,0,0,0
1549737910,600a,0,9,1,26,0,0,0
1549737913,700a,0,2,8,26,0,280107,92699.72
1549737913,5408,0,2,1,26,0,0,0
1549737916,700a,0,2,12,26,0,267545.45,73574.25
1549737916,ffff,ffff,0,12,0,0,267545.82,131151.7
1549737916,0,700a,1,1,68,0,0,0
1549737919,700a,0,2,14,26,0,226067.08,67446.12
1549737919,0,1c7c,1,2,63.5,3.54,17242,0
1549737919,5408,0,2,2,26,0,2884,0
1549737922,700a,0,2,12,26,0,267075.18,74470.53
1549737922,5408,0,2,2,26,0,8756,0
1549737922,5408,0,1,2,63.5,6.36,1027510,0
1549737925,700a,0,2,11,26,0,268226.4,73143.72
1549737925,5408,0,2,1,26,0,0,0
1549737925,1c7c,ffff,3,1,64,0,0,0
1549737928,700a,0,2,13,26,0,244999.08,103809.49
1549737928,0,1c7c,1,4,63.5,2.89,414986.67,671022.21
1549737928,0,4c10,1,1,68,0,0,0
1549737931,b88f,1c7c,2,1,26,0,0,0
1549737931,1c7c,0,1,2,63,5.66,44380,0
1549737931,0,1c7c,1,2,63.5,3.54,20620,0
1549737934,700a,0,2,7,26,0,283663,95080.27
1549737934,ffff,ffff,0,9,0,0,212923.62,84814
1549737934,0,700a,1,1,68,0,0,0
1549737937,700a,0,2,12,26,0,267137.36,73879.53
1549737937,b88f,1c7c,2,1,26,0,0,0
1549737937,5408,0,2,1,26,0,0,0
1549737940,700a,0,2,12,26,0,267179.18,73945.41
1549737940,1c7c,0,1,2,63,5.66,41987,0
1549737940,1c7c,ffff,3,1,64,0,0,0
1549737943,700a,0,2,12,26,0,266318.91,70799.09
1549737943,0,700a,1,1,68,0,0,0
1549737943,5408,0,2,1,26,0,0,0
1549737946,700a,0,2,13,26,0,224439.25,69011.07
1549737946,0,1c7c,1,2,63.5,3.54,18152,0
1549737946,1c7c,0,1,2,63,5.66,40720,0
1549737949,700a,0,2,12,26,0,267660.27,73895.36
1549737949,0,1c7c,1,6,63.5,2.74,495475.4,651189.76
1549737949,5408,0,2,1,26,0,0,0
1549737952,700a,0,2,13,26,0,245742.08,104590.82
1549737952,0,1c7c,1,2,63.5,3.54,16851,0
1549737952,b88f,1c7c,2,1,26,0,0,0
1549737955,700a,0,2,11,26,0,271099.7,76720.52
1549737955,5408,0,2,3,26,0,986853.5,1383073.29
1549737955,5408,0,1,2,63,5.66,1024511,0
1549737958,700a,0,2,13,26,0,245228.08,104203.81
1549737958,0,ffff,3,2,64.5,0.71,974614,0
1549737958,b88f,1c7c,2,1,26,0,0,0
1549737961,0,ffff,1,1,65,0,0,0
1549737961,ffff,ffff,0,7,0,0,286064.83,100781.7
1549737964,5408,0,2,1,26,0,0,0
1549737967,700a,0,2,12,26,0,244804.73,2355.99
1549737967,1c7c,0,3,2,69,0,95370,0
1549737967,1c7c,0,1,2,63,5.66,95011,0
1549737970,700a,0,2,13,26,0,245125.25,635.31
1549737970,0,1c7c,1,2,63.5,3.54,19386,0
1549737970,5408,0,2,1,26,0,0,0
1549737973,700a,0,2,15,26,0,209038,127782.42
1549737973,0,1c7c,1,2,63.5,3.54,21867,0
1549737973,0,700a,1,1,68,0,0,0
1549737976,700a,0,2,16,26,0,197516.87,101486.97
1549737976,0,4c10,4,1,68,0,0,0
1549737979,b88f,1c7c,2,1,26,0,0,0
1549737979,0,0,4,1,26,0,0,0
1549737979,0,b88f,1,2,65.5,3.54,16873,0
1549737982,700a,0,2,13,26,0,245104.17,827.16
1549737982,5408,0,2,3,26,0,504498,700739.99
1549737982,5408,0,1,4,63.5,5.2,342575.67,588394.4
1549737985,700a,0,2,12,26,0,263909,63427.55
1549737985,1c7c,ffff,3,1,64,0,0,0
1549737985,0,1c7c,1,4,63.5,2.89,415163,688975.36
1549737988,700a,0,2,16,26,0,195993.8,100369.04
1549737988,b88f,1c7c,2,1,26,0,0,0
