ip_sum_freq,ip_sum_sz,ip_destp_mode,ip_destp_least,ip_avg_freq,ip_avg_sz,ip_std_sz,ip_avg_ttl,ip_avg_delay,ip_std_delay,ip_std_freq,wifi_sum_freq,wifi_sum_sz,wifi_subtype_mode,wifi_type_least,wifi_avg_freq,wifi_avg_sz,wifi_avg_rssi,wifi_std_rssi,wifi_avg_delay,wifi_std_delay,wifi_std_freq,zb_sum_freq,zb_sum_sz,zb_type_mode,zb_type_least,zb_avg_freq,zb_avg_sz,zb_std_sz,zb_avg_delay,zb_std_delay,zb_std_freq,audio_freq,audio_avg_rms,audio_std_rms,avg_db,std_db,activity
3,327,443,50000,1,163,124,149,10,0,0,31,193,8,8,31,193,-3,0,102,104,0,19,89,2,2,6,29,1,99,2,4,59,0.37,0.53,11,9.12,0
8,392,443,443,2,130,107,60,440,228,0,30,193,8,8,30,193,-3,0,102,104,0,6,115,2,3,2,38,1,140,220,1,43,0.09,0.3,9,6.77,0
0,0,0,0,0,0,0,0,0,0,0,31,193,8,8,31,193,-3,0,102,104,0,3,165,3,3,1,55,0,0,0,0,0,0,0,10,8.89,0
4,134,8883,50000,2,67,21,149,10,0,0,38,495,8,8,19,247,-3,0,54,56,11,15,52,2,0,5,17,0,81,1,5,65,0.38,0.54,10,7.96,0
6,349,443,50000,2,116,102,116,31,0,0,31,193,8,8,31,193,-3,0,102,104,0,16,89,2,2,5,29,1,92,2,3,63,0.46,0.56,11,7.88,0
1,60,9002,9002,1,60,0,64,0,0,0,20,193,8,8,20,193,-3,0,102,105,0,6,124,2,3,2,41,0,187,183,1,0,0,0,9,7.08,0
9,293,50000,9002,3,97,87,60,168,6,1,40,495,8,8,20,247,-3,0,53,55,11,18,90,2,2,6,30,0,348,21,5,49,0.22,0.44,10,8.04,0
0,0,0,0,0,0,0,0,0,0,0,30,193,8,8,30,193,-3,0,102,104,0,16,78,2,7,5,26,0,75,38,6,83,0.42,0.56,10,7.23,0
2,67,443,50000,2,67,21,64,0,0,0,31,193,8,8,31,193,-3,0,102,104,0,12,185,3,2,4,61,0,107,78,4,0,0,0,9,7.62,0
0,0,0,0,0,0,0,0,0,0,0,40,797,5,8,13,265,-3,0,36,39,12,23,52,0,0,7,17,0,33,34,9,106,0.56,0.59,9,7.04,0
14,291,443,50000,4,97,50,121,6,2,5,30,193,8,8,30,193,-3,0,102,104,0,13,26,2,2,13,26,0,245,5,0,91,0.45,0.57,10,8.05,0
2,165,50000,50000,1,82,0,58,0,0,0,31,193,8,8,31,193,-3,0,102,104,0,3,116,2,3,1,38,0,0,0,0,0,0,0,11,7.64,0
0,0,0,0,0,0,0,0,0,0,0,30,193,8,8,30,193,-3,0,102,104,0,36,102,2,2,12,34,2,159,242,5,74,0.57,0.58,9,7.92,0
3,150,8883,50000,1,75,10,149,13,0,0,36,495,8,8,18,247,-3,0,56,61,8,14,78,2,2,4,26,0,88,24,5,69,0.46,0.6,10,7.91,0
5,243,443,50000,1,81,20,121,30,0,0,29,193,8,8,29,193,-3,0,106,109,0,16,26,2,2,16,26,0,196,100,0,0,0,0,10,7.51,0
0,0,0,0,0,0,0,0,0,0,0,26,193,8,8,26,193,-3,0,102,104,0,11,78,2,2,3,26,0,91,28,3,61,0.33,0.51,11,8.05,0
5,353,50000,50000,1,117,70,60,302,0,0,40,495,8,8,20,247,-3,0,54,57,10,15,98,2,2,5,32,0,223,270,3,120,0.67,0.61,9,7.18,0
0,0,0,0,0,0,0,0,0,0,0,31,193,8,8,31,193,-3,0,102,104,0,14,116,2,1,4,38,0,74,23,5,0,0,0,10,7.85,0
0,0,0,0,0,0,0,0,0,0,0,32,495,8,8,16,247,-3,0,60,52,14,32,90,2,2,10,30,0,231,262,6,121,0.6,0.59,11,8.1,0
0,0,0,0,0,0,0,0,0,0,0,27,495,8,8,13,247,-3,0,52,52,11,9,124,2,3,3,41,0,134,129,2,94,0.51,0.57,9,7.27,0
0,0,0,0,0,0,0,0,0,0,0,28,193,8,8,28,193,-3,0,102,104,0,23,99,2,2,7,33,2,314,316,5,0,0,0,10,7.85,0
6,428,50000,443,2,142,139,60,105,0,0,30,193,8,8,30,193,-3,0,102,104,0,7,152,3,3,2,50,1,85,158,1,88,0.54,0.61,10,8.45,0
3,327,443,50000,1,163,124,149,10,0,0,31,193,8,8,31,193,-3,0,102,104,0,10,124,2,2,3,41,0,81,0,3,84,0.47,0.63,9,7.17,0
10,594,8883,443,3,198,61,124,22,28,2,34,495,8,8,17,247,-3,0,56,62,12,14,116,2,1,4,38,0,88,24,5,68,0.37,0.55,9,7.2,0
5,219,443,50000,1,73,18,173,21,0,0,31,193,8,8,31,193,-3,0,102,104,0,11,115,3,3,3,38,1,130,66,3,0,0,0,10,7.19,0
0,0,0,0,0,0,0,0,0,0,0,23,193,8,8,23,193,-3,0,102,104,0,10,78,2,2,3,26,0,81,0,3,107,0.68,0.62,13,11.09,0
0,0,0,0,0,0,0,0,0,0,0,37,495,8,8,18,247,-3,0,53,55,9,11,98,2,2,3,32,0,187,158,2,74,0.44,0.57,12,11.68,0
3,327,443,50000,1,163,124,149,10,0,0,29,193,8,8,29,193,-3,0,102,104,0,14,113,2,3,4,37,0,81,36,5,0,0,0,9,6.96,0
0,0,0,0,0,0,0,0,0,0,0,31,193,8,8,31,193,-3,0,102,104,0,22,94,2,2,7,31,0,172,177,6,123,0.65,0.66,10,7.9,0
3,328,443,50000,1,164,125,149,11,0,0,39,495,8,8,19,247,-3,0,53,55,10,11,124,2,3,3,41,0,121,111,3,153,1.09,0.74,10,7.2,0
0,0,0,0,0,0,0,0,0,0,0,33,193,8,8,33,193,-3,0,102,104,0,6,206,3,1,2,68,2,263,127,0,0,0,0,10,7.68,0
6,186,50000,50000,3,93,61,58,227,37,0,39,495,8,8,19,247,-3,0,74,83,10,19,52,2,0,6,17,0,331,261,5,144,0.84,0.71,10,8.3,0
0,0,0,0,0,0,0,0,0,0,0,27,193,8,8,27,193,-3,0,102,104,0,20,52,2,2,6,17,0,153,147,4,158,1.15,0.74,11,8.62,0
3,150,8883,50000,1,75,10,149,10,0,0,51,797,5,8,17,265,-3,0,44,52,8,12,116,2,1,4,38,0,108,57,4,0,0,0,11,7.85,0
4,120,443,50000,2,60,28,143,33,0,0,26,193,8,8,26,193,-3,0,102,104,0,11,52,2,2,5,26,0,96,53,4,150,1.11,0.73,12,8.39,0
0,0,0,0,0,0,0,0,0,0,0,38,495,8,8,19,247,-3,0,52,54,11,16,52,2,0,5,17,0,519,34,5,107,0.67,0.64,10,7.43,0
6,170,50000,50000,3,85,51,58,409,234,0,38,495,8,8,19,247,-3,0,54,57,12,17,98,2,2,5,32,0,199,261,4,0,0,0,10,7.61,0
0,0,0,0,0,0,0,0,0,0,0,30,193,8,8,30,193,-3,0,102,104,0,14,116,2,1,4,38,0,89,24,5,63,0.43,0.59,10,7.67,0
0,0,0,0,0,0,0,0,0,0,0,31,193,8,8,31,193,-3,0,102,104,0,21,90,2,2,7,30,0,242,232,4,34,0.39,0.58,10,7.57,0
4,319,443,50000,1,106,11,116,6,0,0,34,495,8,8,17,247,-3,0,56,61,13,11,91,1,1,3,30,0,167,212,1,0,0,0,10,7.24,0
5,395,443,50000,1,131,90,121,37,0,0,25,193,8,8,25,193,-3,0,102,104,0,18,158,2,2,6,52,1,74,28,6,45,0.19,0.42,9,7.53,0
0,0,0,0,0,0,0,0,0,0,0,31,193,8,8,31,193,-3,0,102,104,0,16,116,2,1,5,38,0,75,22,6,47,0.29,0.51,10,8.07,0
0,0,0,0,0,0,0,0,0,0,0,30,193,8,8,30,193,-3,0,102,104,0,13,98,2,2,4,32,0,161,146,3,0,0,0,10,8.11,0
11,408,443,8883,3,136,79,121,224,342,1,32,495,8,8,16,247,-3,0,54,54,14,13,115,2,3,4,38,0,243,269,2,34,0.26,0.47,11,8.42,0
5,390,443,50000,1,130,93,173,15,0,0,25,193,8,8,25,193,-3,0,102,104,0,20,89,2,2,6,29,1,471,187,4,50,0.2,0.44,10,7.08,0
0,0,0,0,0,0,0,0,0,0,0,31,193,8,8,31,193,-3,0,102,104,0,16,52,2,0,5,17,0,558,0,5,0,0,0,10,7.62,0
4,196,50000,50000,2,98,82,58,488,0,0,35,495,8,8,17,247,-3,0,56,60,9,15,98,2,2,5,32,0,238,282,3,77,0.35,0.53,10,7.92,0
3,327,443,50000,1,163,124,149,10,0,0,26,193,8,8,26,193,-3,0,102,104,0,15,153,2,2,5,51,1,87,0,4,110,0.63,0.64,10,8.06,0
3,327,443,50000,1,163,124,149,10,0,0,30,193,8,8,30,193,-3,0,102,104,0,23,89,2,2,7,29,1,142,137,4,121,0.79,0.68,9,7.47,0
0,0,0,0,0,0,0,0,0,0,0,38,495,8,8,19,247,-3,0,56,63,12,13,122,2,3,4,40,0,141,124,4,0,0,0,10,7.9,0
0,0,0,0,0,0,0,0,0,0,0,30,193,8,8,30,193,-3,0,102,104,0,15,91,2,2,5,30,0,70,31,4,115,0.71,0.61,9,6.94,0
5,409,443,50000,1,136,103,117,74,0,0,30,193,8,8,30,193,-3,0,102,104,0,17,152,3,2,5,50,2,99,2,5,104,0.63,0.6,9,7.85,0
3,327,443,50000,1,163,124,149,10,0,0,31,193,8,8,31,193,-3,0,102,104,0,18,128,2,3,6,42,2,218,219,5,0,0,0,9,7.24,0
3,150,8883,50000,1,75,10,149,11,0,0,27,495,8,8,13,247,-3,0,55,61,6,13,116,2,1,4,38,0,81,0,4,118,0.77,0.62,11,8.17,0
6,349,443,50000,2,116,102,116,27,0,0,27,193,8,8,27,193,-3,0,106,110,0,19,115,2,2,6,38,1,73,36,6,131,0.7,0.66,9,7.55,0
0,0,0,0,0,0,0,0,0,0,0,30,193,8,8,30,193,-3,0,102,104,0,14,116,2,1,4,38,0,89,43,5,0,0,0,11,8.01,0
8,245,9002,50000,2,81,21,60,4,5,2,45,495,8,8,22,247,-3,0,53,54,8,8,153,3,0,2,51,0,149,128,2,169,1.32,0.69,8,6.54,0
0,0,0,0,0,0,0,0,0,0,0,28,193,8,8,28,193,-3,0,109,115,0,14,130,2,3,4,43,0,81,0,5,185,1.57,0.84,10,7.81,0
0,0,0,0,0,0,0,0,0,0,0,31,193,8,8,31,193,-3,0,102,104,0,24,90,2,2,8,30,0,128,123,6,0,0,0,9,7.78,0
0,0,0,0,0,0,0,0,0,0,0,32,495,8,8,16,247,-3,0,52,52,14,17,78,2,2,5,26,0,69,27,6,160,1.14,0.76,10,7.94,0
0,0,0,0,0,0,0,0,0,0,0,31,193,8,8,31,193,-3,0,102,104,0,14,90,2,2,7,45,0,122,0,6,87,0.64,0.67,9,7.78,0
4,196,50000,50000,2,98,82,58,262,0,0,30,193,8,8,30,193,-3,0,102,104,0,13,78,2,2,4,26,0,89,25,4,0,0,0,9,6.8,0
0,0,0,0,0,0,0,0,0,0,0,30,193,8,8,30,193,-3,0,102,104,0,18,98,2,2,6,32,0,111,51,5,91,0.6,0.61,10,8.09,0
3,150,8883,50000,1,75,10,149,10,0,0,36,797,5,8,12,265,-3,0,38,41,6,13,136,2,3,4,45,10,73,24,4,67,0.34,0.52,10,7.63,0
5,243,443,50000,1,81,20,173,31,0,0,30,193,8,8,30,193,-3,0,102,104,0,7,123,0,0,2,41,0,23,24,1,0,0,0,10,7.98,0
0,0,0,0,0,0,0,0,0,0,0,31,193,8,8,31,193,-3,0,102,104,0,14,52,2,0,4,17,0,491,25,4,100,0.5,0.61,10,7.64,0
4,172,50000,50000,2,86,65,58,247,0,0,37,495,8,8,18,247,-3,0,55,59,11,16,98,2,2,5,32,0,129,58,4,127,0.71,0.66,11,7.53,0
0,0,0,0,0,0,0,0,0,0,0,31,193,8,8,31,193,-3,0,102,104,0,16,52,2,0,5,17,0,476,0,5,0,0,0,11,7.65,0
0,0,0,0,0,0,0,0,0,0,0,30,193,8,8,30,193,-3,0,102,104,0,13,116,2,1,4,38,0,89,25,4,176,1.17,0.61,9,7.86,0
0,0,0,0,0,0,0,0,0,0,0,40,495,8,8,20,247,-3,0,54,57,11,3,124,7,7,1,41,0,0,0,0,161,1.12,0.64,9,7.71,0
4,239,443,50000,1,79,7,179,29,0,0,29,193,8,8,29,193,-3,0,106,109,0,15,91,2,2,7,45,0,113,33,6,146,1.01,0.64,10,7.53,0
2,165,50000,50000,1,82,0,58,0,0,0,31,193,8,8,31,193,-3,0,102,104,0,4,90,1,1,1,30,0,379,0,0,0,0,0,10,8.01,0
1,405,443,443,1,405,0,64,0,0,0,19,193,8,8,19,193,-3,0,108,113,0,12,104,2,2,4,34,3,115,0,2,176,1.27,0.61,9,6.73,0
11,282,9002,9002,3,94,56,121,11,12,1,37,495,8,8,18,247,-3,0,54,58,11,3,121,2,1,1,40,0,0,0,0,0,0,0,10,7.58,0
4,120,443,50000,2,60,28,143,35,0,0,31,193,8,8,31,193,-3,0,102,104,0,17,90,2,2,8,45,0,89,55,7,189,1.56,0.76,10,7.41,0
8,294,50000,50000,2,98,76,60,274,71,0,30,193,8,8,30,193,-3,0,102,104,0,14,116,2,1,4,38,0,81,0,5,186,1.72,0.9,10,8.08,0
5,297,50000,50000,1,99,43,60,305,0,0,38,495,8,8,19,247,-3,0,55,59,12,18,170,3,2,6,56,0,64,43,7,143,1.1,0.74,10,7.08,0
0,0,0,0,0,0,0,0,0,0,0,31,495,8,8,15,247,-3,0,51,52,14,16,52,2,0,5,17,0,439,2,5,0,0,0,11,8.34,0
0,0,0,0,0,0,0,0,0,0,0,30,193,8,8,30,193,-3,0,105,109,0,14,141,2,3,4,47,0,89,24,5,104,0.69,0.71,9,7,0
3,327,443,50000,1,163,124,149,9,0,0,47,797,5,8,15,265,-3,0,38,42,10,14,78,2,2,4,26,0,88,23,5,89,0.3,0.51,10,9.16,0
0,0,0,0,0,0,0,0,0,0,0,26,193,8,8,26,193,-3,0,102,104,0,14,90,1,1,7,45,0,413,353,4,0,0,0,9,7.14,0
4,164,50000,50000,2,82,60,58,245,0,0,28,193,8,8,28,193,-3,0,102,104,0,16,52,2,0,5,17,0,424,0,5,79,0.55,0.65,10,7.87,0
0,0,0,0,0,0,0,0,0,0,0,24,193,8,8,24,193,-3,0,106,111,0,12,98,2,2,4,32,0,132,63,2,68,0.37,0.54,10,7.57,0
3,150,8883,50000,1,75,10,149,11,0,0,38,495,8,8,19,247,-3,0,54,57,12,14,116,2,1,4,38,0,81,0,5,0,0,0,10,7.72,0
5,387,443,50000,1,129,92,173,31,0,0,30,193,8,8,30,193,-3,0,102,104,0,15,153,2,2,5,51,1,94,43,4,58,0.4,0.57,9,7.19,0
0,0,0,0,0,0,0,0,0,0,0,32,193,8,8,32,193,-3,0,102,104,0,16,52,2,0,5,17,0,409,0,5,85,0.39,0.57,10,7.82,0
0,0,0,0,0,0,0,0,0,0,0,33,495,8,8,16,247,-3,0,54,57,7,17,98,2,2,5,32,0,268,267,4,0,0,0,9,7.4,0
0,0,0,0,0,0,0,0,0,0,0,26,193,8,8,26,193,-3,0,106,110,0,15,52,2,0,5,17,0,401,36,4,80,0.42,0.57,10,7.36,0
0,0,0,0,0,0,0,0,0,0,0,30,193,8,8,30,193,-3,0,102,104,0,13,26,2,2,13,26,0,244,0,0,93,0.55,0.61,10,7.54,0
3,327,443,50000,1,163,124,149,11,0,0,38,495,8,8,19,247,-3,0,59,69,12,16,78,2,2,5,26,0,74,39,6,0,0,0,8,7.44,0
3,327,443,50000,1,163,124,149,11,0,0,30,193,8,8,30,193,-3,0,102,104,0,14,90,1,1,7,45,0,384,267,4,190,2,1.17,10,8.24,0
6,170,50000,50000,3,85,51,58,626,246,0,30,193,8,8,30,193,-3,0,102,104,0,14,52,2,0,4,17,0,393,25,4,166,1.23,0.78,8,6.89,0
0,0,0,0,0,0,0,0,0,0,0,20,193,8,8,20,193,-3,0,102,105,0,9,26,2,2,9,26,0,244,0,0,0,0,0,10,7.58,0
3,150,8883,50000,1,75,10,149,10,0,0,37,495,8,8,18,247,-3,0,58,67,11,8,125,2,3,2,41,1,35,47,2,195,1.85,0.77,9,6.5,0
4,120,443,50000,2,60,28,143,30,0,0,23,193,8,8,23,193,-3,0,102,104,0,9,116,2,2,3,38,0,108,41,2,200,2.01,0.71,11,8.17,0
0,0,0,0,0,0,0,0,0,0,0,39,193,8,8,39,193,-3,0,102,103,0,18,116,2,1,6,38,0,81,0,7,0,0,0,9,6.72,0
6,180,50000,50000,3,90,58,58,362,299,0,37,495,8,8,18,247,-3,0,55,60,11,13,162,2,2,4,54,0,80,34,4,186,1.72,0.89,10,7.72,0
0,0,0,0,0,0,0,0,0,0,0,35,495,8,8,17,247,-3,0,57,61,13,13,52,2,0,4,17,0,381,54,4,174,1.41,0.78,10,7.68,0
0,0,0,0,0,0,0,0,0,0,0,28,193,8,8,28,193,-3,0,106,109,0,4,26,2,2,4,26,0,896,1129,0,176,1.33,0.72,10,8.34,0
0,0,0,0,0,0,0,0,0,0,0,29,495,8,8,14,247,-3,0,58,63,10,4,116,2,1,1,38,0,811,0,0,0,0,0,11,8.41,0
3,183,443,50000,1,91,17,149,10,0,0,28,193,8,8,28,193,-3,0,102,104,0,9,90,1,1,3,30,0,488,545,1,154,1.23,0.93,10,7.5,0
3,151,443,50000,1,75,11,150,46,0,0,26,193,8,8,26,193,-3,0,102,104,0,3,116,2,2,1,38,0,0,0,0,0,0,0,11,8.13,0
0,0,0,0,0,0,0,0,0,0,0,30,193,8,8,30,193,-3,0,102,104,0,6,98,2,2,2,32,0,178,115,0,144,0.79,0.68,10,7.35,0
3,150,8883,50000,1,75,10,149,10,0,0,39,495,8,8,19,247,-3,0,56,59,11,6,52,2,0,2,17,0,383,57,0,175,1.61,1.08,11,8.03,0
8,348,443,50000,2,116,86,116,172,219,0,30,193,8,8,30,193,-3,0,102,104,0,17,89,0,0,5,29,0,315,407,1,119,0.99,0.74,10,7.14,0
0,0,0,0,0,0,0,0,0,0,0,26,193,8,8,26,193,-3,0,102,104,0,16,53,2,0,5,17,1,334,34,5,0,0,0,10,7.48,0
9,257,9002,50000,3,85,67,60,309,6,1,38,495,8,8,19,247,-3,0,53,55,11,12,124,2,2,4,41,0,99,52,4,89,0.42,0.58,10,7.32,0
0,0,0,0,0,0,0,0,0,0,0,31,193,8,8,31,193,-3,0,102,104,0,13,52,2,0,4,17,0,354,91,4,107,0.75,0.77,10,7.62,0
0,0,0,0,0,0,0,0,0,0,0,30,193,8,8,30,193,-3,0,102,104,0,12,113,2,2,4,37,0,137,61,3,0,0,0,10,8.02,0
3,328,443,50000,1,164,125,149,9,0,0,39,495,8,8,19,247,-3,0,57,65,11,27,52,2,0,9,17,0,33,46,10,62,0.25,0.51,10,8.03,0
0,0,0,0,0,0,0,0,0,0,0,30,193,8,8,30,193,-3,0,101,103,0,15,153,3,2,5,51,2,93,8,3,70,0.38,0.55,11,8.58,0
4,164,50000,50000,2,82,60,58,245,0,0,25,193,8,8,25,193,-3,0,102,104,0,8,52,2,0,2,17,0,114,44,2,0,0,0,11,8.31,0
2,165,50000,50000,1,82,0,58,0,0,0,27,193,8,8,27,193,-3,0,106,110,0,15,124,2,3,5,41,0,81,0,5,82,0.36,0.53,10,6.99,0
3,150,8883,50000,1,75,10,149,11,0,0,33,495,8,8,16,247,-3,0,54,56,8,4,130,2,3,1,43,3,74,0,0,109,0.77,0.63,11,8.41,0
4,120,443,50000,2,60,28,143,173,0,0,30,193,8,8,30,193,-3,0,105,109,0,10,26,2,2,10,26,0,326,173,0,0,0,0,9,7.11,0
0,0,0,0,0,0,0,0,0,0,0,30,193,8,8,30,193,-3,0,102,104,0,11,116,2,1,3,38,0,122,115,3,73,0.42,0.58,10,7.72,0
4,393,50000,443,1,131,83,60,7,0,0,38,495,8,8,19,247,-3,0,53,54,12,12,152,3,2,4,50,2,158,74,2,100,0.65,0.64,10,7.56,0
3,327,443,50000,1,163,124,149,10,0,0,30,193,8,8,30,193,-3,0,102,104,0,11,78,2,2,3,26,0,112,86,3,0,0,0,10,7.54,0
31,582,443,50000,15,291,461,145,43,53,1,31,193,8,8,31,193,-3,0,102,104,0,11,52,2,2,5,26,0,135,40,4,128,0.82,0.69,10,8.09,0
0,0,0,0,0,0,0,0,0,0,0,37,495,8,8,18,247,-3,0,57,60,10,14,78,2,2,4,26,0,88,23,5,163,1.09,0.72,10,7.61,0
2,117,443,443,1,58,0,145,0,0,0,21,193,8,8,21,193,-3,0,102,105,0,12,154,1,2,4,51,0,188,108,2,0,0,0,10,7.81,0
4,397,50000,443,1,132,84,60,7,0,0,30,193,8,8,30,193,-3,0,102,104,0,15,115,2,3,5,38,1,205,211,3,181,1.55,0.86,10,8.01,0
0,0,0,0,0,0,0,0,0,0,0,31,193,8,8,31,193,-3,0,102,104,0,14,100,2,2,4,33,3,106,25,4,168,1.23,0.71,11,7.86,0
23,326,443,9002,7,108,105,64,17,16,3,34,495,8,8,17,247,-3,0,54,56,13,16,52,2,0,5,17,0,192,0,5,0,0,0,9,7.18,0
14,273,80,50000,4,91,84,176,19,12,2,30,193,8,8,30,193,-3,0,102,104,0,12,26,2,2,12,26,0,266,73,0,166,1.23,0.75,11,9.12,0
0,0,0,0,0,0,0,0,0,0,0,31,193,8,8,31,193,-3,0,102,104,0,14,116,2,1,4,38,0,89,25,5,104,0.56,0.61,10,8.08,0
4,172,50000,50000,2,86,65,58,150,0,0,37,495,8,8,18,247,-3,0,54,57,11,6,145,1,1,2,48,0,1028,33,0,109,0.67,0.71,10,7.7,0
0,0,0,0,0,0,0,0,0,0,0,31,193,8,8,31,193,-3,0,102,104,0,16,52,2,0,5,17,0,178,0,5,0,0,0,10,8.25,0
0,0,0,0,0,0,0,0,0,0,0,30,193,8,8,30,193,-3,0,102,104,0,13,26,2,2,13,26,0,245,0,0,153,0.94,0.68,9,6.81,0
0,0,0,0,0,0,0,0,0,0,0,40,495,8,8,20,247,-3,0,56,61,10,12,78,2,2,4,26,0,89,24,4,185,1.44,0.74,9,7.17,0
2,140,443,443,1,70,0,150,0,0,0,20,193,8,8,20,193,-3,0,102,105,0,6,129,1,0,2,43,0,200,10,0,0,0,0,9,7.75,0
5,227,443,50000,1,75,19,121,38,0,0,31,193,8,8,31,193,-3,0,102,104,0,13,78,2,2,4,26,0,97,51,4,205,3.71,2.13,10,7.48,0
2,165,50000,50000,1,82,0,58,0,0,0,30,193,8,8,30,193,-3,0,102,104,0,20,104,2,2,6,34,3,129,63,4,179,1.41,0.75,10,7.37,0
3,150,8883,50000,1,75,10,149,11,0,0,33,495,8,8,16,247,-3,0,52,52,14,7,52,2,0,2,17,0,203,320,1,0,0,0,10,7.97,0
4,120,443,50000,2,60,28,143,37,0,0,30,193,8,8,30,193,-3,0,102,104,0,14,26,2,2,14,26,0,226,67,0,197,2.04,0.86,10,7.52,0
0,0,0,0,0,0,0,0,0,0,0,31,193,8,8,31,193,-3,0,102,104,0,15,52,2,0,5,17,0,167,25,4,205,3.72,3.26,9,7.14,0
5,394,50000,443,1,131,114,64,73,0,0,39,495,8,8,19,247,-3,0,54,56,10,11,127,0,0,3,42,1,60,81,3,0,0,0,10,7.56,0
16,946,443,50000,5,315,283,140,550,232,3,27,193,8,8,27,193,-3,0,102,104,0,14,78,2,2,4,26,0,81,0,5,207,3.66,1.56,10,9.3,0
0,0,0,0,0,0,0,0,0,0,0,16,193,8,8,16,193,-3,0,102,106,0,11,26,1,1,5,13,0,274,62,0,132,1.43,0.61,9,7.95,0
1,52,443,443,1,52,0,64,0,0,0,35,495,8,8,17,247,-3,0,53,54,12,18,116,1,2,6,38,0,211,51,4,127,1.42,0.73,9,7.91,0
5,160,443,50000,1,53,18,114,24,0,0,31,193,8,8,31,193,-2,0,102,104,0,14,155,1,1,4,51,0,88,24,5,135,2.98,3.25,9,7.08,0
0,0,0,0,0,0,0,0,0,0,0,36,669,8,8,12,223,-4,0,45,47,12,26,52,1,0,8,17,0,160,7,5,116,1.18,0.71,9,8.36,0
0,0,0,0,0,0,0,0,0,0,0,31,193,8,8,31,193,-3,0,102,104,0,21,26,1,1,10,13,0,257,41,0,131,1.48,0.63,9,7.1,0
0,0,0,0,0,0,0,0,0,0,0,43,797,5,8,14,265,-3,0,38,41,11,25,94,1,1,8,31,0,182,62,5,131,1.53,0.63,11,8.41,0
0,0,0,0,0,0,0,0,0,0,0,31,193,8,8,31,193,-3,0,102,104,0,26,90,1,1,8,30,0,170,24,5,120,1.29,0.71,9,8.14,0
7,542,50000,443,2,180,68,64,187,2,0,30,193,8,8,30,193,-2,0,102,104,0,13,78,1,4,4,26,0,89,25,4,117,1.15,0.61,11,8.5,0
0,0,0,0,0,0,0,0,0,0,0,37,495,8,8,18,247,-3,0,56,61,12,14,120,1,3,4,40,0,89,24,5,109,1.1,0.59,10,7.75,0
0,0,0,0,0,0,0,0,0,0,0,20,193,8,8,20,193,-3,0,102,105,0,14,181,3,1,4,60,3,163,1,4,93,1.2,0.62,10,8.42,0
0,0,0,0,0,0,0,0,0,0,0,30,193,8,8,30,193,-3,0,102,104,0,20,26,1,1,10,13,0,245,3,0,117,1.12,0.62,9,7.27,0
0,0,0,0,0,0,0,0,0,0,0,40,495,8,8,20,247,-3,0,55,60,10,28,52,1,0,9,17,0,156,21,5,119,1.15,0.67,10,8.06,0
4,120,443,50000,2,60,28,144,31,0,0,29,193,8,8,29,193,-3,0,106,109,0,14,158,1,1,4,52,0,87,21,5,117,1.19,0.61,9,7.28,0
0,0,0,0,0,0,0,0,0,0,0,31,193,8,8,31,193,-3,0,102,104,0,15,113,1,2,5,37,0,81,0,5,122,1.21,0.62,9,7.67,0
0,0,0,0,0,0,0,0,0,0,0,30,193,8,8,30,193,-3,0,102,104,0,29,91,1,1,9,30,0,271,12,4,131,1.55,0.65,11,8.29,0
4,155,443,50000,2,77,36,150,10,0,0,33,495,8,8,16,247,-3,0,52,52,14,15,91,2,2,5,30,0,74,37,5,135,1.52,0.57,10,7.83,0
0,0,0,0,0,0,0,0,0,0,0,30,193,8,8,30,193,-3,0,102,104,0,25,26,1,1,12,13,0,255,39,0,135,1.95,0.93,8,7.9,0
2,165,50000,50000,1,82,0,58,0,0,0,31,193,8,8,31,193,-3,0,102,104,0,18,117,1,2,6,39,0,194,11,5,133,1.56,0.66,10,7.49,0
0,0,0,0,0,0,0,0,0,0,0,27,495,8,8,13,247,-3,0,56,62,6,17,90,1,1,5,30,0,162,0,3,100,1.48,0.63,9,7.78,0
0,0,0,0,0,0,0,0,0,0,0,28,193,8,8,28,193,-3,0,109,115,0,13,120,1,3,4,40,0,97,33,4,126,1.43,0.64,9,7.32,0
0,0,0,0,0,0,0,0,0,0,0,31,193,8,8,31,193,-3,0,102,104,0,26,26,1,1,13,13,0,244,1,0,119,1.35,0.8,10,8.59,0
12,213,80,50000,6,106,112,153,19,20,1,37,495,8,8,18,247,-3,0,54,58,11,27,52,1,0,9,17,0,163,43,5,131,1.56,0.69,11,7.61,0
6,232,50000,50000,2,77,53,114,188,0,0,34,669,8,8,11,223,-4,0,35,34,13,18,136,2,2,6,45,4,469,108,4,133,1.56,0.67,10,8.08,0
0,0,0,0,0,0,0,0,0,0,0,37,495,8,8,18,247,-3,0,55,58,11,14,87,1,1,4,29,0,88,24,5,137,1.66,0.62,9,7.09,0
0,0,0,0,0,0,0,0,0,0,0,26,193,8,8,26,193,-3,0,102,104,0,22,26,1,1,11,13,0,273,58,1,130,1.45,0.67,10,8.25,0
3,183,443,50000,1,91,17,150,10,0,0,32,495,5,5,16,247,-3,0,54,57,9,20,52,1,0,6,17,0,190,110,4,128,1.62,0.88,8,7.49,0
0,0,0,0,0,0,0,0,0,0,0,31,193,8,8,31,193,-3,0,102,104,0,11,169,3,1,3,56,0,114,138,3,125,1.55,0.74,10,7.87,0
