timestamp,src,dest,src_port,dest_port,freq,avg_ttl,avg_sz,std_sz,avg_del,std_del
1549752431,192.168.1.13,52.94.219.213,56669,443,2,64.00,60.50,28.99,145.00,0.00
1549752434,0,0,0,0,0,0,0,0,0,0
1549752437,0,0,0,0,0,0,0,0,0,0
1549752440,0,0,0,0,0,0,0,0,0,0
1549752443,0,0,0,0,0,0,0,0,0,0
1549752446,0,0,0,0,0,0,0,0,0,0
1549752449,192.168.1.5,104.198.46.246,61636,56700,2,64.00,125.00,0.00,1124172.00,0.00
1549752449,104.198.46.246,192.168.1.5,56700,61636,1,53.00,40.00,0.00,0.00,0.00
1549752452,192.168.1.8,34.249.225.142,55393,443,2,64.00,228.50,249.61,19975.00,0.00
1549752452,104.198.46.246,192.168.1.5,56700,61636,2,53.00,82.50,60.10,508665.00,0.00
1549752452,192.168.1.5,104.198.46.246,61636,56700,2,64.00,114.50,105.36,401364.00,0.00
1549752455,0,0,0,0,0,0,0,0,0,0
1549752458,192.168.1.7,54.246.176.173,44837,8883,2,64.00,67.50,21.92,22400.00,0.00
1549752458,54.246.176.173,192.168.1.7,8883,44837,1,235.00,83.00,0.00,0.00,0.00
1549752461,192.168.1.13,52.94.219.213,56669,443,2,64.00,60.50,28.99,60926.00,0.00
1549752461,52.94.219.213,192.168.1.13,443,56669,2,222.00,60.50,28.99,1.00,0.00
1549752464,192.168.1.254,192.168.1.1,50597,9002,6,64.00,80.17,65.15,13596.20,17243.41
1549752464,192.168.1.1,192.168.1.254,9002,50597,5,64.00,97.60,97.55,16913.50,20124.07
1549752467,104.198.46.246,192.168.1.4,56700,62007,3,53.00,68.33,49.07,388509.50,263911.34
1549752467,192.168.1.4,104.198.46.246,62007,56700,3,64.00,102.00,54.29,335706.50,337955.32
1549752470,0,0,0,0,0,0,0,0,0,0
1549752473,192.168.1.13,18.215.73.181,45746,443,2,64.00,68.50,23.33,92397.00,0.00
1549752473,18.215.73.181,192.168.1.13,443,45746,1,237.00,83.00,0.00,0.00,0.00
1549752476,0,0,0,0,0,0,0,0,0,0
1549752479,0,0,0,0,0,0,0,0,0,0
1549752482,0,0,0,0,0,0,0,0,0,0
1549752485,192.168.1.8,34.249.225.142,55393,443,2,64.00,76.50,34.65,20195.00,0.00
1549752485,34.249.225.142,192.168.1.8,443,55393,1,235.00,107.00,0.00,0.00,0.00
1549752488,192.168.1.7,54.246.176.173,44837,8883,2,64.00,67.50,21.92,25218.00,0.00
1549752488,54.246.176.173,192.168.1.7,8883,44837,1,235.00,83.00,0.00,0.00,0.00
1549752491,52.94.219.213,192.168.1.13,443,56669,2,222.00,60.50,28.99,75081.00,0.00
1549752491,192.168.1.8,34.249.225.142,55393,443,1,64.00,545.00,0.00,0.00,0.00
1549752491,34.249.225.142,192.168.1.8,443,55393,1,235.00,52.00,0.00,0.00,0.00
1549752494,0,0,0,0,0,0,0,0,0,0
1549752497,192.168.1.8,34.249.225.142,55393,443,4,64.00,228.50,203.80,397725.00,654057.90
1549752497,104.198.46.246,192.168.1.5,56700,61636,2,53.00,82.50,60.10,513422.00,0.00
1549752497,192.168.1.5,104.198.46.246,61636,56700,2,64.00,114.50,105.36,400912.00,0.00
1549752500,0,0,0,0,0,0,0,0,0,0
1549752503,0,0,0,0,0,0,0,0,0,0
1549752506,0,0,0,0,0,0,0,0,0,0
1549752509,192.168.1.5,104.198.46.246,61636,56700,1,64.00,125.00,0.00,0.00,0.00
1549752509,104.198.46.246,192.168.1.5,56700,61636,1,53.00,40.00,0.00,0.00,0.00
1549752512,104.198.46.246,192.168.1.4,56700,62007,2,53.00,82.50,60.10,299062.00,0.00
1549752512,192.168.1.4,104.198.46.246,62007,56700,2,64.00,90.50,71.42,193879.00,0.00
1549752515,192.168.1.1,192.168.1.254,37779,9002,5,64.00,86.20,72.08,17126.75,19329.16
1549752515,192.168.1.254,192.168.1.1,9002,37779,5,64.00,97.60,97.55,17061.25,20288.53
1549752518,192.168.1.7,54.246.176.173,44837,8883,2,64.00,67.50,21.92,23495.00,0.00
1549752518,54.246.176.173,192.168.1.7,8883,44837,1,235.00,83.00,0.00,0.00,0.00
1549752521,192.168.1.13,52.94.219.213,56669,443,2,64.00,60.50,28.99,64556.00,0.00
1549752521,52.94.219.213,192.168.1.13,443,56669,2,222.00,60.50,28.99,2.00,0.00
1549752524,104.198.46.246,192.168.1.5,56700,61636,4,53.00,82.50,49.07,407000.33,360260.86
1549752524,192.168.1.5,104.198.46.246,61636,56700,4,64.00,106.50,76.79,372175.00,261595.11
1549752524,192.168.1.4,104.198.46.246,62007,56700,2,64.00,106.50,94.05,96981.00,0.00
1549752527,192.168.1.4,104.198.46.246,62007,56700,1,64.00,125.00,0.00,0.00,0.00
1549752527,104.198.46.246,192.168.1.4,56700,62007,1,53.00,40.00,0.00,0.00,0.00
1549752530,192.168.1.8,34.249.225.142,55393,443,2,64.00,76.50,34.65,20420.00,0.00
1549752530,34.249.225.142,192.168.1.8,443,55393,1,235.00,107.00,0.00,0.00,0.00
1549752533,0,0,0,0,0,0,0,0,0,0
1549752536,0,0,0,0,0,0,0,0,0,0
1549752539,0,0,0,0,0,0,0,0,0,0
1549752542,104.198.46.246,192.168.1.5,56700,61636,2,53.00,82.50,60.10,505515.00,0.00
1549752542,192.168.1.5,104.198.46.246,61636,56700,2,64.00,90.50,71.42,401132.00,0.00
1549752545,192.168.1.8,34.249.225.142,55393,443,2,64.00,228.50,249.61,20154.00,0.00
1549752545,34.249.225.142,192.168.1.8,443,55393,1,235.00,99.00,0.00,0.00,0.00
1549752548,192.168.1.7,54.246.176.173,44837,8883,2,64.00,67.50,21.92,21856.00,0.00
1549752548,54.246.176.173,192.168.1.7,8883,44837,1,235.00,83.00,0.00,0.00,0.00
1549752551,52.94.219.213,192.168.1.13,443,56669,2,222.00,60.50,28.99,74658.00,0.00
1549752551,192.168.1.13,52.94.219.213,56669,443,2,64.00,60.50,28.99,737.00,0.00
1549752554,0,0,0,0,0,0,0,0,0,0
1549752557,104.198.46.246,192.168.1.4,56700,62007,2,53.00,82.50,60.10,204189.00,0.00
1549752557,192.168.1.4,104.198.46.246,62007,56700,2,64.00,82.50,60.10,98475.00,0.00
1549752560,192.168.1.8,34.249.225.142,55393,443,6,64.00,130.83,96.34,34234.20,28684.02
1549752560,34.249.225.142,192.168.1.8,443,55393,6,235.00,75.00,38.25,24835.40,22615.78
1549752563,192.168.1.13,18.215.73.181,45746,443,2,64.00,68.50,23.33,93557.00,0.00
1549752563,18.215.73.181,192.168.1.13,443,45746,1,237.00,83.00,0.00,0.00,0.00
1549752566,192.168.1.8,34.249.225.142,55393,443,2,64.00,228.50,249.61,53724.00,0.00
1549752566,34.249.225.142,192.168.1.8,443,55393,2,235.00,75.50,33.23,2.00,0.00
1549752569,34.192.21.210,192.168.1.14,443,43647,1,236.00,88.00,0.00,0.00,0.00
1549752569,34.249.225.142,192.168.1.8,443,55393,1,235.00,99.00,0.00,0.00,0.00
1549752569,104.198.46.246,192.168.1.5,56700,61636,1,53.00,40.00,0.00,0.00,0.00
1549752572,192.168.1.8,18.202.72.39,55387,443,7,64.00,135.86,109.33,18810.50,6723.22
1549752572,18.202.72.39,192.168.1.8,443,55387,7,235.00,313.29,525.46,18122.67,16548.16
1549752575,0,0,0,0,0,0,0,0,0,0
1549752578,192.168.1.7,54.246.176.173,44837,8883,2,64.00,67.50,21.92,25886.00,0.00
1549752578,54.246.176.173,192.168.1.7,8883,44837,1,235.00,83.00,0.00,0.00,0.00
1549752581,192.168.1.13,52.94.219.213,56669,443,2,64.00,60.50,28.99,62259.00,0.00
1549752581,52.94.219.213,192.168.1.13,443,56669,2,222.00,60.50,28.99,2.00,0.00
1549752584,192.168.1.8,34.249.225.142,55393,443,2,64.00,91.50,55.86,23253.00,0.00
1549752584,34.249.225.142,192.168.1.8,443,55393,1,235.00,99.00,0.00,0.00,0.00
1549752587,192.168.1.4,104.198.46.246,62007,56700,1,64.00,125.00,0.00,0.00,0.00
1549752587,104.198.46.246,192.168.1.5,56700,61636,2,53.00,82.50,60.10,510459.00,0.00
1549752587,192.168.1.5,104.198.46.246,61636,56700,2,64.00,90.50,71.42,401384.00,0.00
1549752590,0,0,0,0,0,0,0,0,0,0
1549752593,0,0,0,0,0,0,0,0,0,0
1549752596,0,0,0,0,0,0,0,0,0,0
1549752599,0,0,0,0,0,0,0,0,0,0
1549752602,104.198.46.246,192.168.1.4,56700,62007,2,53.00,82.50,60.10,298308.00,0.00
1549752602,192.168.1.4,104.198.46.246,62007,56700,2,64.00,106.50,94.05,192967.00,0.00
1549752605,0,0,0,0,0,0,0,0,0,0
1549752608,192.168.1.7,54.246.176.173,44837,8883,2,64.00,67.50,21.92,21920.00,0.00
1549752608,54.246.176.173,192.168.1.7,8883,44837,1,235.00,83.00,0.00,0.00,0.00
1549752611,52.94.219.213,192.168.1.13,443,56669,2,222.00,60.50,28.99,71555.00,0.00
1549752611,192.168.1.13,52.94.219.213,56669,443,2,64.00,60.50,28.99,667.00,0.00
1549752614,192.168.1.254,192.168.1.1,50599,9002,5,64.00,85.80,71.19,16894.00,18416.89
1549752614,192.168.1.1,192.168.1.254,9002,50599,5,64.00,97.60,97.55,16708.50,18938.05
1549752617,192.168.1.8,34.249.225.142,55393,443,2,64.00,76.50,34.65,20291.00,0.00
1549752617,34.249.225.142,192.168.1.8,443,55393,1,235.00,107.00,0.00,0.00,0.00
1549752620,192.168.1.14,54.221.229.42,57429,443,12,64.00,147.08,236.42,44350.45,49979.50
1549752620,54.221.229.42,192.168.1.14,443,57429,9,237.00,851.44,673.62,45206.38,64202.06
1549752623,192.168.1.8,34.249.225.142,55393,443,4,64.00,228.00,203.23,401125.67,658732.16
1549752623,34.249.225.142,192.168.1.8,443,55393,2,235.00,99.00,0.00,1182410.00,0.00
1549752626,0,0,0,0,0,0,0,0,0,0
1549752629,192.168.1.5,104.198.46.246,61636,56700,1,64.00,125.00,0.00,0.00,0.00
1549752632,104.198.46.246,192.168.1.5,56700,61636,3,53.00,68.33,49.07,1370609.00,1218615.10
1549752632,192.168.1.5,104.198.46.246,61636,56700,2,64.00,90.50,71.42,404154.00,0.00
1549752635,0,0,0,0,0,0,0,0,0,0
1549752638,192.168.1.7,54.246.176.173,44837,8883,2,64.00,67.50,21.92,23962.00,0.00
1549752638,192.168.1.14,52.46.132.23,36987,443,18,64.00,396.22,601.34,23772.59,39779.33
1549752638,52.46.132.23,192.168.1.14,443,36987,16,223.25,342.12,528.36,20434.60,38249.41
1549752641,192.168.1.13,52.94.219.213,56669,443,2,64.00,60.50,28.99,61023.00,0.00
1549752641,52.94.219.213,192.168.1.13,443,56669,2,222.00,60.50,28.99,1.00,0.00
1549752644,52.46.132.23,192.168.1.14,443,36987,1,222.00,93.00,0.00,0.00,0.00
1549752644,192.168.1.14,52.46.132.23,36987,443,1,64.00,40.00,0.00,0.00,0.00
1549752647,104.198.46.246,192.168.1.4,56700,62007,3,53.00,68.33,49.07,390126.50,264349.75
1549752647,192.168.1.8,34.249.225.142,55393,443,2,64.00,228.50,249.61,19966.00,0.00
1549752647,34.249.225.142,192.168.1.8,443,55393,1,235.00,99.00,0.00,0.00,0.00
1549752650,216.58.206.42,192.168.1.14,443,51872,5,124.00,463.40,614.98,35500.25,53528.36
1549752650,192.168.1.8,34.249.225.142,55393,443,2,64.00,228.50,249.61,20092.00,0.00
1549752650,34.249.225.142,192.168.1.8,443,55393,1,235.00,99.00,0.00,0.00,0.00
1549752653,192.168.1.8,34.249.225.142,55393,443,2,64.00,228.50,249.61,23580.00,0.00
1549752653,34.249.225.142,192.168.1.8,443,55393,1,235.00,99.00,0.00,0.00,0.00
1549752656,192.168.1.13,18.215.73.181,45746,443,2,64.00,68.50,23.33,83923.00,0.00
1549752656,192.168.1.8,34.249.225.142,55393,443,2,64.00,228.50,249.61,19886.00,0.00
1549752656,34.249.225.142,192.168.1.8,443,55393,1,235.00,99.00,0.00,0.00,0.00
1549752659,192.168.1.8,34.249.225.142,55393,443,4,64.00,230.00,205.55,325033.33,528302.92
1549752659,34.249.225.142,192.168.1.8,443,55393,2,235.00,99.00,0.00,955275.00,0.00
1549752662,0,0,0,0,0,0,0,0,0,0
1549752665,192.168.1.1,192.168.1.254,40654,9002,5,64.00,86.20,72.08,17129.50,19360.22
1549752665,192.168.1.254,192.168.1.1,9002,40654,5,64.00,97.60,97.55,17062.50,20318.77
1549752668,192.168.1.7,54.246.176.173,44837,8883,2,64.00,67.50,21.92,23911.00,0.00
1549752668,192.168.1.13,99.84.13.196,40403,80,3,64.00,82.67,46.36,11813.00,15682.21
1549752668,99.84.13.196,192.168.1.13,80,40403,2,245.00,56.00,5.66,21887.00,0.00
1549752671,52.94.219.213,192.168.1.13,443,56669,2,222.00,60.50,28.99,74597.00,0.00
1549752671,192.168.1.13,52.94.219.213,56669,443,2,64.00,60.50,28.99,1605.00,0.00
1549752674,0,0,0,0,0,0,0,0,0,0
1549752677,104.198.46.246,192.168.1.5,56700,61636,1,53.00,125.00,0.00,0.00,0.00
1549752677,192.168.1.5,104.198.46.246,61636,56700,1,64.00,40.00,0.00,0.00,0.00
1549752680,0,0,0,0,0,0,0,0,0,0
1549752683,54.221.229.42,192.168.1.14,443,57429,1,237.00,83.00,0.00,0.00,0.00
1549752683,192.168.1.14,54.221.229.42,57429,443,1,64.00,52.00,0.00,0.00,0.00
1549752686,54.221.229.42,192.168.1.14,443,57429,1,237.00,52.00,0.00,0.00,0.00
1549752686,192.168.1.14,54.221.229.42,57429,443,1,64.00,52.00,0.00,0.00,0.00
1549752689,0,0,0,0,0,0,0,0,0,0
1549752692,192.168.1.5,104.198.46.246,61636,56700,1,64.00,125.00,0.00,0.00,0.00
1549752692,192.168.1.8,34.249.225.142,55393,443,2,64.00,76.50,34.65,19708.00,0.00
1549752692,34.249.225.142,192.168.1.8,443,55393,1,235.00,107.00,0.00,0.00,0.00
1549752695,0,0,0,0,0,0,0,0,0,0
1549752698,192.168.1.7,54.246.176.173,44837,8883,2,64.00,67.50,21.92,21354.00,0.00
1549752698,54.246.176.173,192.168.1.7,8883,44837,1,235.00,83.00,0.00,0.00,0.00
1549752701,192.168.1.13,52.94.219.213,56669,443,2,64.00,60.50,28.99,62560.00,0.00
1549752701,52.94.219.213,192.168.1.13,443,56669,2,222.00,60.50,28.99,1.00,0.00
1549752704,0,0,0,0,0,0,0,0,0,0
1549752707,192.168.1.4,104.198.46.246,62007,56700,1,64.00,125.00,0.00,0.00,0.00
1549752707,104.198.46.246,192.168.1.4,56700,62007,1,53.00,40.00,0.00,0.00,0.00
1549752710,52.46.132.23,192.168.1.14,443,36987,1,232.00,40.00,0.00,0.00,0.00
1549752713,0,0,0,0,0,0,0,0,0,0
1549752716,0,0,0,0,0,0,0,0,0,0
1549752719,0,0,0,0,0,0,0,0,0,0
1549752722,192.168.1.8,34.249.225.142,55393,443,2,64.00,76.50,34.65,19615.00,0.00
1549752722,104.198.46.246,192.168.1.5,56700,61636,2,53.00,82.50,60.10,508205.00,0.00
1549752722,192.168.1.5,104.198.46.246,61636,56700,2,64.00,106.50,94.05,403204.00,0.00
1549752725,0,0,0,0,0,0,0,0,0,0
1549752728,192.168.1.7,54.246.176.173,44837,8883,2,64.00,67.50,21.92,22723.00,0.00
1549752728,54.246.176.173,192.168.1.7,8883,44837,1,235.00,83.00,0.00,0.00,0.00
1549752731,192.168.1.8,34.249.225.142,55393,443,2,64.00,231.50,253.85,24291.00,0.00
1549752731,52.94.219.213,192.168.1.13,443,56669,2,222.00,60.50,28.99,74358.00,0.00
1549752731,192.168.1.13,52.94.219.213,56669,443,2,64.00,60.50,28.99,556.00,0.00
1549752734,0,0,0,0,0,0,0,0,0,0
1549752737,104.198.46.246,192.168.1.4,56700,62007,2,53.00,82.50,60.10,202400.00,0.00
1549752737,192.168.1.8,34.249.225.142,55393,443,2,64.00,228.00,248.90,33256.00,0.00
1549752737,34.249.225.142,192.168.1.8,443,55393,1,235.00,99.00,0.00,0.00,0.00
1549752740,192.168.1.8,34.249.225.142,55393,443,2,64.00,228.50,249.61,19862.00,0.00
1549752740,34.249.225.142,192.168.1.8,443,55393,1,235.00,99.00,0.00,0.00,0.00
1549752743,0,0,0,0,0,0,0,0,0,0
1549752746,192.168.1.13,18.215.73.181,45746,443,2,64.00,68.50,23.33,87142.00,0.00
1549752746,18.215.73.181,192.168.1.13,443,45746,1,237.00,83.00,0.00,0.00,0.00
1549752749,34.192.21.210,192.168.1.14,443,43647,1,236.00,88.00,0.00,0.00,0.00
1549752749,192.168.1.14,34.192.21.210,43647,443,1,64.00,52.00,0.00,0.00,0.00
1549752752,192.168.1.5,104.198.46.246,61636,56700,1,64.00,125.00,0.00,0.00,0.00
1549752752,192.168.1.8,34.249.225.142,55393,443,2,64.00,228.00,248.90,22295.00,0.00
1549752752,34.249.225.142,192.168.1.8,443,55393,1,235.00,99.00,0.00,0.00,0.00
1549752755,0,0,0,0,0,0,0,0,0,0
1549752758,192.168.1.7,54.246.176.173,44837,8883,2,64.00,67.50,21.92,21230.00,0.00
1549752758,54.246.176.173,192.168.1.7,8883,44837,1,235.00,83.00,0.00,0.00,0.00
1549752761,192.168.1.7,34.220.111.152,60385,443,3,64.00,121.00,112.65,87669.50,113464.48
1549752761,192.168.1.13,52.94.219.213,56669,443,2,64.00,60.50,28.99,60129.00,0.00
1549752761,52.94.219.213,192.168.1.13,443,56669,2,222.00,60.50,28.99,3.00,0.00
1549752764,34.220.111.152,192.168.1.7,443,60385,10,43.00,748.70,682.59,218437.89,653414.09
1549752764,192.168.1.254,192.168.1.1,41270,9002,5,64.00,85.80,71.19,16924.50,18744.55
1549752764,192.168.1.1,192.168.1.254,9002,41270,5,64.00,97.60,97.55,17122.00,19690.50
1549752767,34.220.111.152,192.168.1.7,443,60385,4,43.00,143.75,159.79,70989.67,122341.61
1549752767,104.198.46.246,192.168.1.5,56700,61636,2,53.00,82.50,60.10,505298.00,0.00
1549752767,192.168.1.5,104.198.46.246,61636,56700,2,64.00,82.50,60.10,401082.00,0.00
1549752770,192.168.1.8,34.249.225.142,55393,443,2,64.00,228.50,249.61,22734.00,0.00
1549752770,34.249.225.142,192.168.1.8,443,55393,1,235.00,99.00,0.00,0.00,0.00
1549752773,0,0,0,0,0,0,0,0,0,0
1549752776,0,0,0,0,0,0,0,0,0,0
1549752779,0,0,0,0,0,0,0,0,0,0
1549752782,104.198.46.246,192.168.1.4,56700,62007,2,53.00,82.50,60.10,299507.00,0.00
1549752782,192.168.1.8,34.249.225.142,55393,443,2,64.00,228.50,249.61,21948.00,0.00
1549752782,34.249.225.142,192.168.1.8,443,55393,1,235.00,99.00,0.00,0.00,0.00
1549752785,192.168.1.8,34.249.225.142,55393,443,2,64.00,229.00,250.32,20750.00,0.00
1549752785,34.249.225.142,192.168.1.8,443,55393,1,235.00,99.00,0.00,0.00,0.00
1549752788,192.168.1.7,54.246.176.173,44837,8883,2,64.00,67.50,21.92,21126.00,0.00
1549752788,54.246.176.173,192.168.1.7,8883,44837,1,235.00,83.00,0.00,0.00,0.00
1549752791,52.94.219.213,192.168.1.13,443,56669,2,222.00,60.50,28.99,74108.00,0.00
1549752791,192.168.1.13,52.94.219.213,56669,443,2,64.00,60.50,28.99,482.00,0.00
1549752794,0,0,0,0,0,0,0,0,0,0
1549752797,0,0,0,0,0,0,0,0,0,0
1549752800,0,0,0,0,0,0,0,0,0,0
1549752803,192.168.1.8,34.249.225.142,55393,443,2,64.00,228.50,249.61,21125.00,0.00
1549752803,34.249.225.142,192.168.1.8,443,55393,1,235.00,99.00,0.00,0.00,0.00
1549752806,0,0,0,0,0,0,0,0,0,0
1549752809,192.168.1.8,34.249.225.142,55393,443,2,64.00,229.00,250.32,19998.00,0.00
1549752809,34.249.225.142,192.168.1.8,443,55393,1,235.00,99.00,0.00,0.00,0.00
1549752812,192.168.1.5,104.198.46.246,61636,56700,3,64.00,102.00,54.29,869270.00,662414.80
1549752812,104.198.46.246,192.168.1.5,56700,61636,3,53.00,68.33,49.07,870374.50,512292.50
1549752815,0,0,0,0,0,0,0,0,0,0
1549752818,192.168.1.1,192.168.1.254,40656,9002,6,64.00,80.50,65.97,13884.20,18049.73
1549752818,192.168.1.7,54.246.176.173,44837,8883,2,64.00,67.50,21.92,21557.00,0.00
1549752818,54.246.176.173,192.168.1.7,8883,44837,1,235.00,83.00,0.00,0.00,0.00
1549752821,192.168.1.13,52.94.219.213,56669,443,2,64.00,60.50,28.99,67188.00,0.00
1549752821,52.94.219.213,192.168.1.13,443,56669,2,222.00,60.50,28.99,2.00,0.00
1549752824,104.198.46.246,192.168.1.5,56700,61636,4,53.00,82.50,49.07,420857.00,241930.58
1549752824,192.168.1.5,104.198.46.246,61636,56700,4,64.00,106.50,76.79,385258.67,300158.91
1549752824,192.168.1.4,104.198.46.246,62007,56700,2,64.00,106.50,94.05,97355.00,0.00
1549752827,104.198.46.246,192.168.1.4,56700,62007,3,53.00,89.67,86.03,440938.50,188965.09
1549752827,192.168.1.4,104.198.46.246,62007,56700,3,64.00,118.00,74.75,388234.50,265365.15
1549752830,192.168.1.8,34.249.225.142,55393,443,2,64.00,228.50,249.61,19800.00,0.00
1549752830,34.249.225.142,192.168.1.8,443,55393,1,235.00,99.00,0.00,0.00,0.00
1549752833,192.168.1.8,34.249.225.142,55393,443,2,64.00,229.00,250.32,20556.00,0.00
1549752833,34.249.225.142,192.168.1.8,443,55393,1,235.00,99.00,0.00,0.00,0.00
1549752836,0,0,0,0,0,0,0,0,0,0
1549752839,192.168.1.13,18.215.73.181,45746,443,2,64.00,68.50,23.33,82983.00,0.00
1549752839,18.215.73.181,192.168.1.13,443,45746,1,237.00,83.00,0.00,0.00,0.00
1549752842,0,0,0,0,0,0,0,0,0,0
1549752845,192.168.1.8,34.249.225.142,55393,443,2,64.00,229.00,250.32,20093.00,0.00
1549752845,34.249.225.142,192.168.1.8,443,55393,1,235.00,99.00,0.00,0.00,0.00
1549752848,192.168.1.8,34.249.225.142,55393,443,2,64.00,229.00,250.32,19686.00,0.00
1549752848,192.168.1.7,54.246.176.173,44837,8883,2,64.00,67.50,21.92,22282.00,0.00
1549752848,54.246.176.173,192.168.1.7,8883,44837,1,235.00,83.00,0.00,0.00,0.00
1549752851,52.94.219.213,192.168.1.13,443,56669,2,222.00,60.50,28.99,74357.00,0.00
1549752851,192.168.1.13,52.94.219.213,56669,443,2,64.00,60.50,28.99,1353.00,0.00
1549752854,0,0,0,0,0,0,0,0,0,0
1549752857,104.198.46.246,192.168.1.5,56700,61636,2,53.00,82.50,60.10,505413.00,0.00
1549752857,192.168.1.5,104.198.46.246,61636,56700,2,64.00,90.50,71.42,400851.00,0.00
1549752860,0,0,0,0,0,0,0,0,0,0
1549752863,0,0,0,0,0,0,0,0,0,0
1549752866,0,0,0,0,0,0,0,0,0,0
1549752869,0,0,0,0,0,0,0,0,0,0
1549752872,104.198.46.246,192.168.1.4,56700,62007,2,53.00,82.50,60.10,203121.00,0.00
1549752872,192.168.1.4,104.198.46.246,62007,56700,2,64.00,114.50,105.36,97233.00,0.00
1549752872,192.168.1.5,104.198.46.246,61636,56700,1,64.00,125.00,0.00,0.00,0.00
1549752875,0,0,0,0,0,0,0,0,0,0
1549752878,192.168.1.7,54.246.176.173,44837,8883,2,64.00,67.50,21.92,153190.00,0.00
1549752878,192.168.1.8,34.249.225.142,55393,443,2,64.00,76.50,34.65,20086.00,0.00
1549752878,34.249.225.142,192.168.1.8,443,55393,1,235.00,107.00,0.00,0.00,0.00
1549752881,192.168.1.13,52.94.219.213,56669,443,2,64.00,60.50,28.99,68978.00,0.00
1549752881,52.94.219.213,192.168.1.13,443,56669,2,222.00,60.50,28.99,1.00,0.00
1549752884,0,0,0,0,0,0,0,0,0,0
1549752887,192.168.1.4,104.198.46.246,62007,56700,1,64.00,125.00,0.00,0.00,0.00
1549752887,104.198.46.246,192.168.1.4,56700,62007,1,53.00,40.00,0.00,0.00,0.00
1549752890,216.58.206.42,192.168.1.14,443,51872,1,124.00,52.00,0.00,0.00,0.00
1549752890,192.168.1.14,216.58.206.42,51872,443,1,64.00,52.00,0.00,0.00,0.00
1549752893,192.168.1.14,151.101.2.2,57968,443,7,64.00,236.71,286.82,19735.50,21245.19
1549752893,192.168.1.8,34.249.225.142,55393,443,4,64.00,228.50,203.80,400523.33,657947.85
1549752893,34.249.225.142,192.168.1.8,443,55393,2,235.00,99.00,0.00,1180597.00,0.00
1549752896,192.168.1.8,34.249.225.142,55393,443,2,64.00,228.50,249.61,20687.00,0.00
1549752896,34.249.225.142,192.168.1.8,443,55393,1,235.00,99.00,0.00,0.00,0.00
1549752899,192.168.1.8,34.249.225.142,55393,443,2,64.00,228.00,248.90,20011.00,0.00
1549752899,34.249.225.142,192.168.1.8,443,55393,1,235.00,99.00,0.00,0.00,0.00
1549752902,192.168.1.8,34.249.225.142,55393,443,4,64.00,228.50,203.80,416304.33,686095.35
1549752902,104.198.46.246,192.168.1.5,56700,61636,2,53.00,82.50,60.10,505532.00,0.00
1549752902,192.168.1.5,104.198.46.246,61636,56700,2,64.00,82.50,60.10,401232.00,0.00
1549752905,0,0,0,0,0,0,0,0,0,0
1549752908,192.168.1.7,54.246.176.173,44837,8883,2,64.00,67.50,21.92,21854.00,0.00
1549752908,54.246.176.173,192.168.1.7,8883,44837,2,235.00,67.50,21.92,3.00,0.00
1549752911,192.168.1.8,34.249.225.142,55393,443,2,64.00,229.00,250.32,20069.00,0.00
1549752911,52.94.219.213,192.168.1.13,443,56669,2,222.00,60.50,28.99,74449.00,0.00
1549752911,192.168.1.13,52.94.219.213,56669,443,2,64.00,60.50,28.99,169.00,0.00
1549752914,192.168.1.254,192.168.1.1,41272,9002,1,64.00,60.00,0.00,0.00,0.00
1549752917,192.168.1.1,192.168.1.254,9002,41272,5,64.00,97.60,97.55,16875.75,19333.35
1549752917,104.198.46.246,192.168.1.4,56700,62007,2,53.00,82.50,60.10,297935.00,0.00
1549752917,192.168.1.4,104.198.46.246,62007,56700,2,64.00,114.50,105.36,192661.00,0.00
1549752920,0,0,0,0,0,0,0,0,0,0
1549752923,192.168.1.14,54.221.229.42,57429,443,2,64.00,67.50,21.92,271.00,0.00
1549752926,0,0,0,0,0,0,0,0,0,0
1549752929,192.168.1.8,18.202.72.39,55388,443,12,64.00,151.17,150.39,18591.91,7797.65
1549752929,34.192.21.210,192.168.1.14,443,43647,1,236.00,88.00,0.00,0.00,0.00
1549752929,192.168.1.14,34.192.21.210,43647,443,1,64.00,52.00,0.00,0.00,0.00
1549752932,192.168.1.5,104.198.46.246,61636,56700,1,64.00,125.00,0.00,0.00,0.00
1549752932,104.198.46.246,192.168.1.5,56700,61636,1,53.00,40.00,0.00,0.00,0.00
1549752935,0,0,0,0,0,0,0,0,0,0
1549752938,192.168.1.7,54.246.176.173,44837,8883,2,64.00,67.50,21.92,26745.00,0.00
1549752938,54.246.176.173,192.168.1.7,8883,44837,1,235.00,83.00,0.00,0.00,0.00
1549752941,192.168.1.13,52.94.219.213,56669,443,2,64.00,60.50,28.99,70459.00,0.00
1549752941,192.168.1.8,34.249.225.142,55393,443,2,64.00,76.50,34.65,20053.00,0.00
1549752941,34.249.225.142,192.168.1.8,443,55393,1,235.00,107.00,0.00,0.00,0.00
1549752944,0,0,0,0,0,0,0,0,0,0
1549752947,192.168.1.4,104.198.46.246,62007,56700,1,64.00,125.00,0.00,0.00,0.00
1549752947,104.198.46.246,192.168.1.5,56700,61636,2,53.00,114.50,105.36,506332.00,0.00
1549752947,192.168.1.5,104.198.46.246,61636,56700,2,64.00,114.50,105.36,401697.00,0.00
1549752950,0,0,0,0,0,0,0,0,0,0
1549752953,0,0,0,0,0,0,0,0,0,0
